aX	 aY 	 aZ	 gX	 gY	 gZ	
-0.0026	0.2460	0.3186	-172.9736	-171.8140	-43.3960
-0.3391	0.3907	0.2479	-205.2612	-220.5811	-47.3022
-0.6410	0.4895	0.1965	-217.5293	-230.6519	-38.5742
-0.8529	0.5040	0.1919	-214.1113	-207.6416	-19.7754
-0.9175	0.5349	0.2621	-202.5757	-166.6870	2.0142
-0.9272	0.6176	0.3871	-183.4717	-121.0938	19.8364
-0.8792	0.6498	0.5117	-155.3345	-77.4536	31.0669
-0.7386	0.6294	0.6139	-120.8496	-40.0391	33.2642
-0.5859	0.5947	0.6670	-86.9141	-13.3667	26.7944
-0.5074	0.5536	0.6735	-61.4624	3.6011	16.3574
-0.4619	0.5403	0.6727	-48.4009	15.9912	5.0659
-0.3890	0.5583	0.6709	-46.0815	27.0996	-6.5918
-0.2808	0.5784	0.6694	-49.5605	36.4990	-18.5547
-0.1744	0.5886	0.6752	-57.0068	39.4287	-28.8086
-0.1223	0.6239	0.6764	-67.8711	33.0811	-36.7432
-0.1564	0.6830	0.6688	-78.0640	20.5688	-40.0391
-0.2408	0.7462	0.6304	-84.7778	9.0942	-36.8652
-0.2994	0.7449	0.6230	-87.7075	4.2114	-28.1372
-0.3309	0.7495	0.6438	-88.1958	1.9531	-17.8223
-0.3586	0.7731	0.6683	-83.6792	0.5493	-8.6670
-0.3572	0.7762	0.6815	-73.9136	-0.5493	-2.5024
-0.3357	0.7657	0.6765	-63.0493	-2.8687	0.6714
-0.3192	0.7399	0.6577	-53.8940	-6.8970	1.7090
-0.3180	0.7220	0.6453	-47.3022	-13.1226	1.5869
-0.3174	0.7124	0.6216	-41.8701	-19.7144	0.6104
-0.3075	0.7046	0.6017	-39.1235	-25.6958	-1.4648
-0.3029	0.7048	0.5737	-38.0859	-31.0669	-4.5776
-0.2881	0.7003	0.5398	-38.6353	-36.1328	-7.6904
-0.2784	0.6981	0.5093	-42.2363	-42.2363	-11.7187
-0.3264	0.7183	0.4763	-49.0723	-48.5229	-15.2588
-0.3879	0.7334	0.4366	-56.3965	-51.6357	-17.9443
-0.4274	0.7448	0.4086	-64.8804	-50.1099	-19.1650
-0.4335	0.7434	0.3787	-72.9980	-44.6777	-19.4702
-0.4238	0.7334	0.3564	-81.2378	-36.9873	-20.0195
-0.4037	0.7280	0.3429	-88.9893	-29.9683	-20.6299
-0.3718	0.7230	0.3333	-95.6421	-26.9165	-22.0947
-0.3488	0.7251	0.3198	-102.7832	-26.9775	-25.2686
-0.3536	0.7375	0.3112	-109.7412	-28.6255	-29.8462
-0.3632	0.7603	0.3015	-116.0278	-29.9683	-35.1563
-0.3630	0.7772	0.2936	-119.6899	-29.9072	-40.7715
-0.3679	0.7872	0.2859	-121.5820	-28.6865	-45.3491
-0.3942	0.8176	0.2809	-122.3145	-25.9399	-48.0347
-0.4144	0.8413	0.2751	-119.3848	-21.3623	-48.4009
-0.4011	0.8488	0.2781	-113.4033	-16.4795	-46.6919
-0.3678	0.8582	0.2775	-106.2012	-12.8784	-43.1519
