aX	 aY 	 aZ	 gX	 gY	 gZ	
0.1240	-0.4121	1.0233	-9.8877	-4.0283	-9.7046
0.1296	-0.4111	1.0074	-9.2773	-14.7705	-8.4229
0.0934	-0.4000	0.9917	-7.6294	-25.0854	-9.4604
0.0160	-0.4055	0.9753	-3.1128	-30.8228	-11.9019
-0.0292	-0.4260	0.9471	2.8687	-28.1982	-15.7471
-0.0190	-0.4639	0.9142	9.4604	-18.4326	-18.1274
0.0262	-0.5081	0.8794	13.6719	-7.3853	-19.8364
0.0531	-0.5671	0.8395	13.9771	0.2441	-23.1934
0.0658	-0.6234	0.8110	10.0708	3.0518	-26.4893
0.0580	-0.6729	0.7924	2.7466	0.6714	-28.8696
0.0253	-0.7056	0.7869	-6.1035	-4.8218	-28.3813
-0.0229	-0.7355	0.8005	-14.8315	-10.9253	-26.7944
-0.0903	-0.7579	0.8414	-21.4844	-15.2588	-25.6958
-0.1866	-0.7834	0.8816	-24.0479	-15.4419	-23.8037
-0.2498	-0.8445	0.9006	-21.2402	-10.0098	-19.5313
-0.2664	-0.9473	0.8831	-14.2822	-1.9531	-13.6719
-0.2448	-1.0653	0.8256	-4.9438	7.0190	-6.3477
-0.2084	-1.2086	0.7482	5.7983	11.7187	-1.2207
-0.1533	-1.3329	0.6514	16.1743	10.8032	0.9766
-0.0914	-1.4515	0.5378	23.5596	4.6387	2.0752
-0.0426	-1.5659	0.3966	26.8555	-5.1270	5.6152
0.0015	-1.8043	0.2308	24.0479	-12.7563	12.6343
0.0422	-1.8976	0.0756	13.1836	-24.7803	10.5591
0.0610	-2.0134	-0.0673	-5.6152	-32.5928	11.5356
0.0804	-2.0825	-0.2192	-30.0903	-32.5928	8.9722
0.1377	-2.1107	-0.3922	-55.6030	-24.4141	1.4648
0.2885	-2.0216	-0.5457	-79.0405	-10.5591	-7.0801
0.5054	-1.7960	-0.6099	-99.7314	1.6479	-16.0522
0.6031	-1.2714	-0.5660	-112.1216	7.8735	-19.9585
0.7531	-0.5680	-0.4169	-108.2153	6.1035	-12.6953
0.8959	0.1669	-0.1965	-85.0830	2.6245	-14.8926
0.8002	0.9199	0.0492	-49.9878	5.8594	-42.4805
0.6179	1.6357	0.4263	-23.6206	16.8457	-84.7168
0.2769	2.3320	0.8964	-27.8320	27.8320	-122.7417
-0.5289	2.9652	1.3394	-51.0864	42.9077	-147.4609
-0.9933	3.3525	1.6390	-95.3979	83.0078	-142.3340
-0.7850	3.0095	2.0089	-161.0107	138.6108	-101.9897
-0.0469	3.3345	2.4468	-217.0410	163.8184	-68.3594
0.2789	3.2950	2.8613	-231.5674	160.1562	-23.1323
0.1915	2.8491	3.0063	-194.0918	130.4321	-16.4185
0.1637	2.3883	2.8621	-126.5259	74.9512	-20.5688
0.0953	1.8726	2.5199	-56.8237	15.2588	-17.6392
-0.0422	1.4220	2.0955	-3.7842	-37.6587	-7.8735
-0.1328	1.0924	1.6917	28.1982	-78.9795	4.8828
-0.0962	0.8374	1.3186	43.9453	-103.8208	19.8364
-0.0797	0.6796	1.0260	48.8892	-110.9009	32.8369
-0.0016	0.5614	0.8087	49.1943	-103.6987	44.5557
0.1472	0.4307	0.6562	47.4243	-83.7402	54.8096
0.2644	0.3029	0.5747	43.0298	-56.6406	58.5938
0.3307	0.2335	0.5756	36.0718	-28.0151	56.2744
0.3826	0.2192	0.6519	25.3906	-1.0376	51.3306
0.4254	0.2363	0.7747	14.3433	18.9819	46.3867
0.4381	0.2817	0.9154	6.1646	30.4565	41.9312
0.4225	0.3204	1.0518	1.7090	33.9966	36.8042
0.4117	0.3477	1.1587	1.2207	28.8696	29.7852
0.3663	0.3577	1.2072	3.6011	19.0430	23.3154
0.2017	0.3406	1.1936	9.1553	8.1177	19.7754
0.0505	0.3231	1.1631	17.0898	1.0376	17.9443
-0.0355	0.3226	1.1503	21.4233	1.0986	18.7378
-0.0713	0.3306	1.1511	21.7285	6.4087	21.4844
-0.0814	0.3663	1.1819	18.4937	15.1367	23.3154
-0.0519	0.4209	1.2263	14.4043	23.3765	23.9258
0.0140	0.4924	1.2764	10.0708	28.1372	24.7803
0.0995	0.5586	1.3091	6.7139	25.8179	23.7427
0.1689	0.6028	1.3132	5.0049	15.3809	18.7988
0.2023	0.6176	1.3052	3.2959	-3.6621	15.4419
0.1232	0.6206	1.2899	4.8218	-22.2778	9.9487
0.0431	0.6132	1.2543	11.9019	-43.4570	9.7656
0.0013	0.6128	1.2183	21.4844	-58.9600	16.6016
-0.0398	0.6282	1.1807	31.0669	-64.6362	23.1934
-0.0709	0.6337	1.1301	38.6353	-61.0352	26.6724
-0.0585	0.6274	1.0831	43.2739	-52.2461	26.3672
-0.0017	0.6222	1.0426	41.8701	-42.9688	24.4751
0.0262	0.5927	0.9974	34.6069	-38.1470	22.0337
0.0355	0.5062	0.9518	26.1841	-36.9263	18.9819
0.0110	0.4189	0.8932	18.4937	-39.7949	18.4937
-0.0569	0.3116	0.8286	13.7329	-45.2271	22.1558
-0.1699	0.1825	0.8136	13.6108	-49.3164	30.0903
-0.2766	0.1305	0.8319	14.5264	-45.1050	38.6963
-0.2865	0.1223	0.8450	16.6626	-32.2266	43.2129
-0.2079	0.0691	0.8364	22.3999	-14.4653	41.5649
-0.0792	-0.0232	0.8147	29.9072	4.7607	38.3301
0.0457	-0.1191	0.7921	33.6914	20.6299	35.5225
0.1069	-0.1730	0.7836	35.8887	28.5645	28.8086
0.0985	-0.1743	0.7776	35.5225	30.1514	17.8833
0.0070	-0.2579	0.7559	34.9731	30.0293	5.6152
-0.1151	-0.3630	0.7426	36.3770	32.4707	-2.6245
-0.1498	-0.4071	0.7219	38.1470	41.6870	-6.1035
-0.1213	-0.4640	0.7065	38.2080	54.5044	-5.1880
-0.0466	-0.5902	0.6830	37.4756	65.5518	-1.2817
0.0546	-0.6366	0.6968	34.6680	70.5566	3.2959
0.1417	-0.6066	0.7281	28.9917	69.4580	4.0894
0.2003	-0.6372	0.7424	25.6348	61.8286	0.3052
0.2440	-0.6211	0.7451	24.2310	48.8892	-1.8311
0.2263	-0.5747	0.7561	21.6064	33.4473	-3.0518
0.1532	-0.5638	0.7551	20.7520	17.2729	-5.3711
0.0696	-0.5703	0.7548	20.2026	4.2725	-7.0190
-0.0007	-0.5278	0.7623	21.0571	-1.7090	-8.9111
-0.0474	-0.5371	0.7859	23.3765	-0.7324	-5.3711
-0.0535	-0.5527	0.7848	27.7100	5.7373	-5.7983
0.0248	-0.5295	0.8004	32.2876	11.4136	-5.4932
0.1173	-0.5349	0.8019	34.2407	16.2964	-2.9907
0.1957	-0.5481	0.8149	33.2642	15.2588	-3.2959
0.2183	-0.5085	0.8286	29.3579	8.1177	-4.4556
0.1775	-0.4602	0.8513	23.3154	-1.0986	-6.1035
0.1276	-0.4396	0.8679	17.5171	-9.1553	-7.6294
0.0688	-0.3876	0.8911	13.4277	-14.1602	-7.8735
0.0027	-0.3093	0.9226	10.2539	-13.7939	-6.8970
-0.0264	-0.2948	0.9360	9.0942	-8.2397	-6.2866
-0.0148	-0.3033	0.9503	9.4604	0.2441	-5.6152
0.0046	-0.2849	0.9684	9.7656	9.2163	-4.6997
0.0228	-0.2606	0.9810	10.0708	15.8081	-3.5400
0.0636	-0.2555	0.9822	10.4980	17.8833	-2.0142
0.1031	-0.2539	0.9751	10.6812	14.8315	-0.8545
0.1127	-0.2345	0.9669	10.4980	6.8970	-0.1831
0.0787	-0.2006	0.9727	9.7656	-2.8687	-1.5869
0.0306	-0.1803	0.9749	8.9111	-10.7422	-4.5776
-0.0111	-0.1616	0.9885	7.4463	-14.1602	-6.1646
-0.0500	-0.1368	0.9973	6.1035	-12.8784	-6.2256
-0.0511	-0.1394	1.0009	5.5542	-8.3618	-5.1270
-0.0325	-0.1439	0.9991	5.0659	-3.2959	-3.3569
-0.0005	-0.1625	0.9849	4.9438	0.0000	-2.2583
0.0277	-0.2024	0.9669	5.0659	-0.6714	-1.9531
0.0447	-0.2264	0.9447	5.1880	-3.7842	-2.4414
0.0619	-0.2516	0.9203	4.5776	-8.1177	-2.6855
0.0546	-0.2793	0.9026	3.6621	-13.2446	-2.5635
0.0338	-0.2836	0.8936	3.0518	-17.4561	-1.9531
0.0245	-0.2885	0.8885	3.0518	-19.0430	-1.4038
0.0220	-0.3021	0.8881	3.3569	-18.3105	-0.2441
0.0194	-0.3237	0.8788	3.7231	-15.0146	-0.0610
0.0153	-0.3348	0.8779	2.7466	-12.2070	-0.9766
0.0208	-0.3674	0.8745	0.7935	-11.2305	0.1831
0.0303	-0.3942	0.8698	-2.0142	-9.0942	0.7324
0.0270	-0.4133	0.8761	-5.3711	-6.5308	0.3662
0.0316	-0.4386	0.8853	-8.7891	-5.6152	-0.3052
0.0205	-0.4717	0.9078	-11.9629	-5.7983	-1.1597
0.0345	-0.4940	0.9279	-13.5498	-4.6387	-0.9766
0.0411	-0.5183	0.9462	-12.6343	-2.6855	-0.1831
0.0280	-0.5527	0.9568	-9.1553	-0.8545	-1.0376
0.0323	-0.5939	0.9584	-4.4556	0.5493	-2.5024
0.0475	-0.6411	0.9705	-0.7324	2.1973	-4.5166
0.0488	-0.7008	0.9824	0.0610	3.6011	-6.1035
0.0334	-0.7533	1.0032	-3.0518	4.5776	-6.5918
0.0073	-0.8007	1.0244	-9.8877	6.5308	-6.3477
-0.0110	-0.8547	1.0397	-19.3481	8.6060	-5.0659
-0.0176	-0.8857	1.0579	-29.3579	10.0708	-3.3569
-0.0126	-0.9254	1.0778	-38.6963	10.3149	-2.6245
0.0010	-0.9801	1.0797	-47.6074	11.0474	-4.8828
-0.0011	-1.0549	1.0739	-57.9834	12.2681	-9.3994
0.0122	-1.1901	1.0452	-71.1670	13.5498	-15.0146
0.0107	-1.3950	1.0215	-87.0361	13.6719	-18.0664
-0.0516	-1.6083	0.9940	-103.1494	11.9019	-14.3433
-0.1400	-1.7776	0.9258	-113.9526	8.8501	-3.4180
-0.0885	-1.8889	0.8601	-116.5161	3.2959	11.7798
0.0138	-2.0046	0.7739	-111.5112	-8.8501	22.8271
0.2106	-2.1117	0.6317	-97.3511	-31.6772	26.7944
0.4156	-2.0970	0.4738	-77.0874	-65.8569	25.2075
0.5250	-1.9595	0.2882	-50.1099	-108.8257	21.6064
0.6108	-1.6692	0.0505	-12.6953	-154.4800	21.6064
0.7523	-1.1919	-0.1937	33.9355	-195.8008	25.2686
0.7446	-0.4584	-0.3961	86.7920	-227.9663	26.9165
0.5850	0.2780	-0.5846	136.7187	-240.5396	26.0010
0.4591	1.0449	-0.6595	159.4238	-217.3462	15.9302
0.3655	1.7487	-0.4458	143.0054	-147.2168	-28.1982
0.1805	2.4171	0.0052	103.2104	-18.6768	-113.5864
-0.1777	3.2687	0.5710	43.7012	128.3569	-201.2939
-0.1204	3.7137	1.0712	-47.9126	242.7979	-214.5996
0.2981	3.8085	1.6445	-157.1045	297.2412	-203.2471
0.5458	3.9995	2.4509	-250.9155	287.1704	-146.1182
0.0436	3.6317	3.0227	-289.1846	257.8735	-91.3696
-0.3234	2.9541	3.1752	-259.8267	208.0688	-70.6177
-0.5037	2.3978	3.0127	-179.5654	130.3101	-58.2886
-0.5820	1.8838	2.6445	-77.8809	39.3677	-44.9219
-0.6416	1.3888	2.2051	17.7612	-48.0957	-21.7896
-0.6550	0.9574	1.7969	84.7778	-117.7979	7.0801
-0.5856	0.6851	1.4515	116.6992	-160.0952	37.3535
-0.5105	0.5803	1.1752	121.5210	-169.3115	63.5376
-0.3627	0.4957	0.9712	112.4268	-143.2495	83.4961
-0.0969	0.5059	0.8101	98.5107	-95.0317	96.5576
0.1018	0.4626	0.7104	85.0830	-36.1328	102.1118
0.2460	0.4058	0.6614	71.9604	17.7002	96.6187
0.3762	0.4026	0.6371	59.4482	54.1992	82.9468
0.4108	0.3711	0.6166	49.8047	69.7632	67.3828
0.4150	0.3098	0.6075	41.3208	68.5425	54.4434
0.4003	0.2651	0.6436	29.0527	56.7627	43.8843
0.3096	0.2532	0.7275	12.3901	40.7104	34.3628
0.1713	0.2507	0.8353	-3.1128	24.9023	29.4189
0.0386	0.2974	0.9598	-11.9629	14.5264	29.9072
-0.0638	0.3748	1.0673	-10.3760	12.9395	34.6069
-0.0509	0.4130	1.1401	-0.5493	21.2402	42.7856
0.0420	0.4333	1.1753	13.4888	36.3159	48.2178
0.1432	0.4509	1.1625	27.5879	51.0864	47.2412
0.2531	0.4374	1.1118	38.7573	59.6313	43.8232
0.3302	0.3821	1.0154	45.1660	58.8379	41.6260
0.3529	0.2489	0.9276	46.7529	46.2646	39.7339
0.3358	0.1421	0.8651	42.2974	24.1699	37.9639
0.3127	0.0985	0.8497	33.7524	-1.0986	37.7197
0.2352	0.0409	0.8475	24.7192	-25.5737	38.3911
0.1217	0.0577	0.8853	16.0522	-43.7622	39.8560
0.0085	0.1460	0.9414	10.5591	-50.1099	37.9639
-0.0450	0.1959	0.9861	11.4746	-42.6636	33.5693
-0.0150	0.2052	1.0027	18.0054	-25.0854	28.7476
0.0211	0.1945	1.0010	26.0010	-5.1880	23.4985
0.0272	0.0962	0.9724	32.4707	9.7656	18.8599
0.0249	-0.0448	0.9183	35.0342	16.9678	18.2495
0.0474	-0.1190	0.8794	32.8369	15.1367	21.8506
0.0664	-0.1532	0.8645	26.1230	5.9814	26.1230
0.0365	-0.1473	0.8724	16.5405	-5.9204	28.1372
-0.0007	-0.0863	0.8997	7.9956	-16.9678	27.6489
-0.0071	-0.0367	0.9408	1.6479	-24.8413	26.8555
-0.0157	0.0122	0.9779	-1.7700	-27.8931	27.8320
-0.0214	0.0472	0.9995	-3.2959	-26.7944	28.1372
-0.0380	0.0502	0.9919	-3.2959	-22.8882	27.2827
-0.0496	0.0139	0.9825	-2.5024	-17.2119	26.6113
-0.0488	-0.0615	0.9720	-2.0142	-11.0474	27.0996
-0.0184	-0.1312	0.9706	-0.6104	-5.7983	27.8931
0.0009	-0.1562	0.9823	1.4038	-2.0752	26.0010
0.0110	-0.1599	0.9994	4.0283	1.0376	21.8506
0.0221	-0.1359	1.0120	7.8125	4.0283	15.8691
0.0542	-0.1152	1.0237	12.4512	7.3242	10.8032
0.1106	-0.0928	1.0182	17.3950	9.8877	7.3242
0.1422	-0.1008	0.9967	21.7896	10.0098	4.1504
0.1398	-0.1677	0.9532	25.3296	7.3242	0.0000
0.0992	-0.2269	0.8988	27.1606	2.9907	-3.7842
0.0450	-0.2694	0.8608	26.4282	-1.7700	-5.0049
-0.0109	-0.2721	0.8445	23.7427	-5.0659	-3.8452
-0.0730	-0.2500	0.8379	20.9351	-4.8828	-2.7466
-0.0986	-0.2614	0.8286	20.0806	-0.7324	-3.3569
-0.0620	-0.2496	0.8274	21.9727	6.6528	-4.0894
-0.0060	-0.2334	0.8296	25.1465	14.3433	-5.2490
0.0520	-0.2534	0.8234	29.2358	19.2261	-6.8359
0.1019	-0.2737	0.8135	32.2876	20.5078	-8.1787
0.1219	-0.3009	0.8068	33.0811	18.5547	-10.0098
0.1329	-0.3646	0.8043	30.3345	14.4043	-12.1460
0.1239	-0.4250	0.8118	23.6206	8.6670	-14.0991
0.0775	-0.4653	0.8251	13.5498	3.4180	-15.4419
0.0396	-0.5016	0.8297	2.3804	-0.2441	-15.8691
0.0297	-0.4866	0.8497	-6.9580	-1.1597	-15.3198
0.0262	-0.4131	0.8884	-14.1602	-0.1221	-14.5874
0.0208	-0.3949	0.9169	-16.6016	1.8311	-15.9302
0.0449	-0.3666	0.9427	-14.4653	4.5776	-17.5781
0.0671	-0.3210	0.9706	-10.4370	5.7983	-17.7002
0.0833	-0.3163	0.9954	-6.2256	5.6763	-17.3340
0.1117	-0.3375	0.9991	-2.8687	3.1738	-17.2119
0.1343	-0.3494	1.0000	-1.4038	-1.9531	-15.9302
0.1138	-0.3617	0.9935	-1.5869	-8.7891	-14.9536
0.0709	-0.3727	0.9916	-2.4414	-15.6250	-16.0522
0.0261	-0.3525	0.9935	-3.1738	-19.6533	-17.7612
-0.0042	-0.3226	0.9967	-2.5024	-18.6768	-19.9585
-0.0074	-0.3026	0.9937	-0.0610	-14.2822	-22.0337
0.0052	-0.2970	0.9863	4.8218	-8.7891	-24.2310
0.0112	-0.2789	0.9757	9.3994	-4.0894	-26.5503
0.0167	-0.2679	0.9624	12.6343	-1.2207	-27.5269
0.0208	-0.2679	0.9512	12.7563	-0.7935	-28.0762
0.0052	-0.2594	0.9480	9.4604	-2.6245	-27.7100
-0.0419	-0.2253	0.9585	4.1504	-5.7983	-25.4517
-0.0884	-0.2019	0.9683	-1.0986	-8.4229	-21.8506
-0.1046	-0.1975	0.9761	-4.0894	-10.1318	-16.9067
-0.1172	-0.1786	0.9865	-6.1035	-12.0850	-11.5967
-0.1282	-0.1699	0.9927	-6.7139	-12.5122	-8.2397
-0.1278	-0.1759	0.9963	-6.1035	-12.5122	-6.4697
-0.1361	-0.1644	0.9996	-4.1504	-11.0474	-5.8594
-0.1233	-0.1556	0.9996	-1.7700	-7.9346	-4.7607
-0.0868	-0.1914	0.9974	0.8545	-4.7607	-3.5400
-0.0514	-0.2321	0.9857	2.9907	-2.7466	-2.8076
-0.0292	-0.2535	0.9794	3.2959	-2.2583	-1.9531
-0.0156	-0.2791	0.9801	2.0752	-3.0518	-0.4883
-0.0206	-0.3175	0.9717	0.7324	-4.5776	0.1831
-0.0325	-0.3606	0.9585	-0.2441	-6.1035	0.9155
-0.0336	-0.4015	0.9470	-1.5259	-7.3242	1.5259
-0.0397	-0.4330	0.9319	-2.1973	-7.5684	1.9531
-0.0356	-0.4647	0.9198	-2.1362	-6.5308	2.1362
-0.0347	-0.5005	0.9135	-0.9155	-4.2114	1.4648
-0.0160	-0.5453	0.8990	0.7324	-0.3052	1.4648
0.0115	-0.5869	0.8911	1.4038	4.1504	1.2207
0.0406	-0.6353	0.8875	0.9155	8.1177	0.5493
0.0554	-0.6934	0.8824	-1.7090	11.0474	-0.2441
0.0524	-0.7430	0.8759	-6.2256	12.4512	-0.9766
0.0493	-0.7648	0.8726	-11.8408	12.5122	-1.0986
0.0658	-0.7789	0.8743	-16.8457	11.5356	-0.9155
0.0682	-0.8002	0.8972	-20.5688	9.2773	0.1221
0.0570	-0.8195	0.9185	-21.6064	5.9204	2.1973
0.0739	-0.8322	0.9352	-20.3247	2.0752	6.7139
0.1082	-0.8479	0.9417	-18.0054	-1.7090	11.2915
0.1725	-0.8760	0.9208	-14.5874	-6.4087	12.2681
0.2068	-0.9026	0.8799	-11.0474	-12.5122	7.9346
0.1707	-0.9333	0.8195	-8.4229	-18.6768	0.4883
0.1093	-0.9712	0.7527	-7.6294	-21.6675	-9.3994
0.0811	-1.0176	0.6833	-9.8267	-20.6299	-18.0664
0.0729	-1.0746	0.6123	-16.2964	-14.6484	-25.5127
0.0765	-1.0848	0.5769	-27.0996	-5.9814	-33.8745
0.0488	-1.0645	0.5656	-36.3159	0.6714	-39.0625
0.0546	-1.0477	0.5391	-39.4897	4.3335	-34.3018
0.0671	-1.0381	0.4880	-35.8887	4.5776	-19.9585
0.1793	-1.0525	0.3989	-27.0996	-1.1597	-2.2583
0.3871	-1.1055	0.3210	-19.1040	-13.6719	10.8643
0.5785	-1.1255	0.2418	-12.9395	-31.4941	8.1787
0.7949	-1.0608	0.0916	-7.5073	-54.1382	-0.5493
1.1235	-0.7826	-0.0967	-3.1738	-82.2144	-7.3242
1.3689	-0.2953	-0.2214	-4.2725	-122.1313	-22.0337
0.9387	0.4539	-0.1981	-8.4229	-153.8696	-63.9038
0.0668	1.2632	-0.0520	-5.6763	-147.5830	-120.3613
-0.4167	1.9061	0.1083	-10.1929	-76.7212	-172.1802
-0.2566	2.3685	0.2982	-43.0908	42.7856	-209.8389
0.0963	2.7250	0.6486	-114.6851	146.2402	-204.5898
0.1290	3.0774	1.2207	-205.2612	186.1572	-176.6357
0.1113	3.7675	1.8199	-268.4326	152.2827	-148.4375
-0.4158	3.7076	2.3058	-276.7944	111.9995	-122.9248
-0.8314	2.8972	2.4667	-241.8823	87.3413	-114.4409
