aX	 aY 	 aZ	 gX	 gY	 gZ	
0.0248	-0.0675	1.0592	2.0142	-8.1787	-1.8311
-0.0139	0.0062	1.0936	0.0610	-11.4746	-3.3569
-0.0791	0.0801	1.1257	-0.1831	-13.0615	-5.3101
-0.1273	0.1630	1.1497	2.1362	-12.0850	-6.5308
-0.1517	0.2327	1.1687	6.7749	-9.7046	-5.9204
-0.2047	0.3271	1.2164	10.9863	-6.3477	-5.9204
-0.3022	0.4767	1.2935	11.8408	-1.4648	-7.8735
-0.3829	0.6547	1.3788	10.4370	5.0049	-10.4980
-0.4401	0.7780	1.4691	7.0801	12.8174	-14.2212
-0.4960	0.8875	1.5530	0.7324	19.2261	-17.3340
-0.5089	1.0586	1.6217	-3.8452	21.7285	-18.0664
-0.4708	1.2167	1.6333	-3.6011	17.3950	-15.5029
-0.4066	1.3254	1.6053	-1.0376	5.4321	-7.8735
-0.3383	1.3690	1.5532	1.7700	-7.8735	-5.3711
-0.3866	1.4482	1.4973	7.8125	-20.7520	-8.4229
-0.3958	1.4617	1.4026	12.2070	-27.7710	-5.4321
-0.2892	1.3394	1.2804	10.8032	-24.6582	3.7842
-0.2155	1.1102	1.1110	6.1035	-11.3525	14.7705
-0.2552	0.7753	0.9761	-7.0801	9.3994	17.3950
-0.3362	0.5032	0.8417	-28.9917	38.8794	13.1226
-0.2444	0.1586	0.7469	-49.8657	71.7163	13.6108
-0.1105	-0.4476	0.6697	-63.4766	102.2339	14.8315
0.0582	-1.1610	0.5975	-69.7632	119.5679	11.3525
0.3423	-1.7672	0.5565	-73.0591	114.6240	3.6621
0.5951	-1.9432	0.5636	-77.1484	76.5381	-4.7607
0.7205	-1.7577	0.6008	-75.8057	8.8501	-8.3618
0.8163	-1.7860	0.5580	-68.1152	-72.1436	-5.3101
0.6096	-1.8011	0.4366	-67.8711	-145.0806	-10.5591
0.2527	-1.7450	0.2994	-75.9277	-189.5142	-19.4092
0.1045	-1.6555	0.2352	-86.7310	-185.6079	-20.6299
0.3002	-1.5774	0.2255	-86.7310	-150.6958	-12.8174
0.6368	-1.6116	0.2839	-79.0405	-113.9526	-12.5122
0.7305	-1.3544	0.3466	-71.5332	-110.8398	-35.9497
0.4348	-1.2484	0.5017	-66.5283	-88.4399	-37.6587
0.3217	-1.1364	0.7373	-62.3169	-58.5938	-28.6255
0.3059	-0.9458	0.9874	-59.6924	-36.9263	-37.5366
0.2140	-0.7837	1.2234	-55.9082	-10.9253	-47.0581
0.1218	-0.6306	1.4132	-52.3682	7.9956	-51.5137
-0.0629	-0.4250	1.5658	-46.4478	19.1650	-56.0913
-0.2515	-0.2120	1.6864	-33.3862	28.4424	-55.5420
-0.3257	-0.0859	1.7283	-11.4746	36.4380	-47.6074
-0.4177	-0.0115	1.6877	14.5264	37.7808	-41.7480
-0.5392	0.0468	1.6084	39.8560	34.7290	-34.9731
-0.5415	0.0421	1.4935	62.0728	30.5176	-25.1465
-0.4979	0.0084	1.3610	78.6133	27.0386	-16.2964
-0.4117	-0.0389	1.2290	87.7075	21.0571	-8.2397
-0.3256	-0.0975	1.0941	89.5386	13.6108	-0.4883
-0.2627	-0.1721	0.9729	83.6182	6.2866	6.8359
-0.1871	-0.2109	0.8798	71.7773	0.5493	10.5591
-0.1390	-0.2336	0.8119	56.6406	0.9155	10.9253
-0.1259	-0.2274	0.7715	44.9219	3.6621	7.2632
-0.1798	-0.1654	0.7916	42.5415	9.3384	7.3853
-0.1332	-0.1371	0.8119	43.9453	23.0103	13.1836
-0.0338	-0.1855	0.8336	51.0864	35.2783	18.1885
0.0303	-0.1836	0.8511	55.7861	45.1050	14.8926
0.0675	-0.2312	0.8455	58.3496	35.7056	13.4277
0.0203	-0.2450	0.8250	57.2510	38.3911	10.7422
0.0012	-0.2977	0.7902	54.0771	35.5225	10.4980
0.0105	-0.3551	0.7490	45.4102	30.0293	8.5449
0.0243	-0.4044	0.7357	33.6914	19.5923	5.6763
-0.0161	-0.3857	0.7377	22.7661	9.3384	5.0049
-0.0400	-0.3403	0.7787	15.6250	2.2583	11.3525
-0.0997	-0.2683	0.8472	12.8174	-1.4648	17.8223
-0.0941	-0.2289	0.8835	16.3574	-2.6245	21.4844
-0.0637	-0.2428	0.8927	21.2402	-1.2817	21.7896
-0.0256	-0.2565	0.8960	24.2920	-0.3662	20.6299
-0.0143	-0.2838	0.8958	23.0713	-1.1597	18.6768
-0.0125	-0.3168	0.8823	18.1274	-3.6621	15.6860
-0.0137	-0.3442	0.8667	9.8877	-7.2021	13.3667
-0.0005	-0.3593	0.8561	-0.3052	-9.3994	11.0474
-0.0226	-0.3237	0.8839	-8.1787	-11.4746	8.9111
-0.0742	-0.2339	0.9312	-9.7656	-12.5732	8.8501
-0.0668	-0.1479	0.9741	-2.4414	-11.7798	13.2446
-0.0259	-0.1337	0.9973	11.4136	-9.5215	18.4937
-0.0228	-0.1364	0.9979	25.6958	-8.4229	17.3950
-0.0637	-0.1470	0.9767	34.1187	-8.3618	11.5967
-0.0940	-0.1823	0.9430	36.0107	-9.0942	8.1177
-0.1005	-0.2126	0.9169	30.3955	-10.6201	8.0566
-0.0986	-0.2467	0.9094	18.5547	-11.7187	8.3008
-0.0782	-0.2616	0.9110	3.9673	-11.7187	6.7749
-0.0592	-0.2603	0.9198	-8.6060	-10.9863	2.9297
-0.0797	-0.2104	0.9619	-17.4561	-8.8501	-2.0752
-0.0936	-0.1328	0.9976	-18.7378	-5.6152	-2.3804
-0.0609	-0.0846	1.0212	-12.6953	-2.0752	4.6997
-0.0009	-0.0806	1.0153	0.1221	1.8311	10.3149
0.0493	-0.1062	0.9967	13.9771	0.4883	11.0474
0.0529	-0.1426	0.9640	23.0103	-4.3335	6.8359
0.0287	-0.1844	0.9108	23.3765	-12.9395	3.0518
-0.0092	-0.2134	0.8638	14.5264	-23.7427	1.1597
-0.0697	-0.1996	0.8503	-0.4883	-32.4707	-0.4272
-0.1582	-0.1467	0.8672	-16.1743	-36.5601	-2.9297
-0.2666	-0.0510	0.9227	-28.5645	-32.5317	-5.5542
-0.3394	0.0625	0.9897	-31.6162	-19.0430	-5.9204
-0.2826	0.1143	1.0325	-23.4375	0.7324	-1.2817
-0.1401	0.1060	1.0490	-8.6670	20.8130	4.5166
-0.0059	0.0651	1.0468	7.2021	33.0200	5.8594
0.0760	0.0015	1.0347	17.7002	31.1890	3.6621
0.0758	-0.0310	1.0045	18.4326	17.0898	0.1831
0.0035	-0.0520	0.9763	11.5356	-2.9297	-1.4038
-0.1008	-0.0376	0.9567	0.8545	-21.1792	-2.6245
-0.2166	0.0199	0.9611	-9.8267	-30.0293	-3.9062
-0.3248	0.0908	0.9906	-16.4795	-26.2451	-5.0049
-0.3680	0.1567	1.0265	-15.6860	-9.9487	-4.1504
-0.2999	0.1763	1.0529	-8.8501	12.2681	1.0986
-0.1295	0.1403	1.0635	0.0610	32.8369	7.9346
0.0321	0.0968	1.0677	8.7280	44.5557	8.8501
0.1124	0.0505	1.0653	13.6719	40.1001	4.8218
0.1110	0.0322	1.0575	13.9771	22.2778	1.8311
0.0262	0.0436	1.0497	10.2539	-0.5493	0.3052
-0.1278	0.0712	1.0560	5.7983	-19.8975	-1.0376
-0.2777	0.1089	1.0729	2.1362	-26.5503	-2.2583
-0.3296	0.1526	1.0898	0.8545	-17.8223	-3.2959
-0.2930	0.1765	1.1144	2.4414	0.3662	-1.9531
-0.2180	0.2074	1.1456	5.9814	20.2026	0.9155
-0.1062	0.2395	1.1702	10.2539	33.6304	3.9062
-0.0194	0.2495	1.1807	14.7705	36.0718	5.3711
0.0177	0.2500	1.1694	18.2495	28.0762	6.5308
0.0092	0.2717	1.1659	18.6157	12.4512	6.4087
-0.0424	0.3346	1.1658	16.2964	-4.1504	3.9062
-0.1117	0.4319	1.1827	13.0615	-19.0430	1.0986
-0.2407	0.5597	1.2335	8.6060	-27.7710	-1.8921
-0.3867	0.6852	1.2874	4.8218	-26.9775	-5.2490
-0.4769	0.7812	1.3378	5.0049	-15.5640	-6.6528
-0.4524	0.8260	1.3750	8.7280	2.5635	-1.0376
-0.2843	0.8480	1.4218	12.4512	21.5454	8.7280
-0.1370	0.9199	1.4597	18.8599	28.3813	17.1509
-0.0220	0.9719	1.4635	25.2686	18.4937	22.7661
0.0394	0.9819	1.4172	29.3579	-4.1504	23.1323
-0.0759	1.0154	1.3688	30.0293	-34.0576	20.6909
-0.3206	0.9371	1.3287	21.8506	-51.3306	16.9067
-0.5381	0.8768	1.2896	11.5967	-50.8423	18.5547
-0.5713	0.7734	1.2499	0.7324	-23.7427	31.5552
-0.3871	0.5764	1.2114	-5.9814	17.3950	41.6870
-0.0903	0.2388	1.1299	-3.2959	54.1382	47.2412
0.2274	-0.2848	0.9834	-0.7324	76.6602	43.7012
0.4963	-0.8312	0.7883	-1.7090	76.4771	28.5645
0.6686	-1.3694	0.5830	-6.7139	47.5464	10.9253
0.6095	-1.7266	0.4374	-24.3530	3.4790	-9.0942
0.2938	-1.6765	0.3524	-47.4854	-41.5039	-30.1514
0.0352	-1.4890	0.3275	-57.6782	-71.8384	-38.4521
-0.0073	-1.4167	0.3219	-50.2930	-80.2612	-38.3911
0.1028	-1.4276	0.2688	-36.0107	-71.8994	-37.1704
0.2872	-1.4852	0.2187	-22.5220	-61.8896	-36.3770
0.4658	-1.5388	0.1857	-16.3574	-59.6924	-33.3252
0.4877	-1.4664	0.1993	-22.8271	-63.7207	-35.7056
0.3705	-1.2958	0.2430	-33.5693	-68.8477	-40.6494
0.2365	-1.1914	0.3071	-39.3677	-71.4111	-43.4570
0.1038	-1.1177	0.3936	-45.2881	-64.8193	-46.3257
-0.0745	-0.9871	0.5317	-55.1147	-46.8750	-52.0630
-0.1934	-0.7855	0.7484	-64.5752	-18.3716	-53.2837
-0.1268	-0.5961	1.0022	-64.3311	8.7280	-45.4102
-0.0365	-0.4778	1.2097	-54.0771	24.4141	-35.0342
-0.0671	-0.4050	1.3481	-37.6587	20.2026	-26.1841
-0.2002	-0.3221	1.4103	-22.3999	5.7373	-19.4092
-0.3486	-0.2545	1.4197	-9.1553	-0.7935	-12.4512
-0.3920	-0.2230	1.3967	2.9297	-0.7935	-5.1880
-0.3796	-0.2123	1.3595	13.3667	2.4414	-0.6714
-0.3530	-0.1981	1.3040	20.9351	6.0425	2.8076
-0.3130	-0.2095	1.2201	29.7852	4.8218	6.9580
-0.2705	-0.2458	1.1321	34.8511	5.0049	8.5449
-0.2189	-0.2754	1.0438	35.7056	8.6670	9.9487
-0.1650	-0.2932	0.9927	34.9731	10.5591	9.0942
-0.1134	-0.2754	0.9689	36.6821	12.3291	12.4512
-0.0120	-0.2794	0.9626	39.9170	12.9395	18.0054
0.0378	-0.3033	0.9503	45.5933	10.4370	23.2544
0.0255	-0.3306	0.9346	49.6216	4.9438	21.1792
-0.0234	-0.3505	0.9070	50.5981	0.9155	18.7378
-0.0852	-0.3876	0.8801	50.5371	0.6714	17.3340
-0.1064	-0.3813	0.8666	45.6543	5.9204	14.1602
-0.0836	-0.3789	0.8446	37.9028	4.7607	12.6343
-0.0955	-0.4037	0.8300	29.9072	15.2588	8.9111
-0.1353	-0.4087	0.8281	20.2637	23.8647	6.3477
-0.1110	-0.3701	0.8459	12.0850	29.1748	5.0049
-0.0375	-0.3540	0.8755	8.9111	28.9917	7.7515
0.0286	-0.3484	0.8846	10.1318	26.6724	12.3291
0.0774	-0.3688	0.8849	12.8784	21.7896	16.7847
0.0756	-0.3593	0.9104	14.3433	12.5122	18.0664
0.0172	-0.3262	0.9386	15.3198	0.9766	17.1509
-0.0167	-0.2991	0.9456	18.3716	-8.2397	16.2354
-0.0476	-0.2902	0.9325	22.3389	-14.1602	14.4043
-0.1003	-0.2982	0.9032	24.8413	-16.2354	11.4746
-0.1322	-0.3174	0.8673	24.1699	-15.0757	8.1177
-0.1521	-0.3285	0.8494	18.8599	-9.7656	4.2114
-0.1532	-0.3102	0.8376	10.6201	-2.1362	1.7700
-0.1359	-0.2723	0.8502	1.1597	5.4321	0.9766
-0.1381	-0.2192	0.8898	-5.6152	12.5122	-0.9155
-0.1375	-0.1488	0.9552	-9.2163	17.8833	-1.9531
-0.1489	-0.0814	1.0176	-8.1787	21.5454	-1.2817
-0.1343	-0.0369	1.0730	-2.1973	24.2310	0.4272
-0.1125	0.0023	1.1075	8.4229	25.7568	1.6479
-0.0836	-0.0005	1.1008	21.3013	26.1841	2.0142
-0.0521	-0.0612	1.0525	31.1279	25.3296	1.1597
-0.0327	-0.1223	0.9956	32.8979	23.5596	-1.2817
-0.0471	-0.1567	0.9491	25.8179	20.7520	-4.9438
-0.0674	-0.1587	0.9257	12.0239	16.9067	-8.3008
-0.0603	-0.1450	0.9221	-3.1738	11.9019	-10.4980
-0.0574	-0.1050	0.9509	-17.3340	6.1035	-12.7563
-0.0903	-0.0173	1.0035	-26.7944	-0.6714	-13.3667
-0.1259	0.0575	1.0663	-27.7100	-8.7280	-8.4229
-0.1846	0.1060	1.1099	-19.5313	-13.7939	-3.2959
-0.2365	0.1084	1.1123	-4.6997	-12.5732	-1.7090
-0.2198	0.0604	1.0737	10.9863	-4.5776	-1.7700
-0.1583	-0.0367	1.0066	21.0571	5.4932	-0.4883
-0.0944	-0.1248	0.9387	21.3013	13.4277	0.5493
-0.0500	-0.1780	0.8965	11.7798	14.8926	-0.3662
-0.0531	-0.1553	0.8790	-2.1973	10.3149	-2.1973
-0.1198	-0.0939	0.9033	-15.1978	4.6387	-3.1738
-0.1964	-0.0309	0.9376	-21.2402	2.7466	-2.1973
-0.2065	-0.0046	0.9695	-19.4702	5.9204	1.0986
-0.1450	-0.0129	0.9817	-13.6108	13.1226	6.8359
-0.0242	-0.0504	0.9763	-7.4463	17.5781	12.7563
0.0713	-0.0948	0.9646	-2.9907	15.4419	13.0005
0.0887	-0.1278	0.9523	-2.5024	6.4087	8.7891
0.0234	-0.1223	0.9487	-6.0425	-5.9814	4.5776
-0.0637	-0.1166	0.9534	-12.5732	-16.2964	1.4038
-0.1410	-0.0924	0.9662	-19.4092	-18.7378	-0.9766
-0.1814	-0.0481	0.9993	-24.0479	-13.3057	-2.6855
-0.1635	-0.0173	1.0194	-23.3765	-3.6011	-2.3804
-0.0934	-0.0261	1.0293	-18.5547	6.7749	0.0610
-0.0385	-0.0443	1.0237	-11.8408	13.1836	1.4648
-0.0237	-0.0461	1.0132	-5.1880	13.8550	1.4648
0.0021	-0.0680	0.9930	0.0610	11.0474	1.7090
0.0306	-0.1003	0.9664	3.5400	5.9814	1.9531
0.0365	-0.1024	0.9611	1.8921	-1.0986	0.9766
0.0173	-0.0620	0.9871	-2.3804	-9.5215	-0.7324
-0.0176	-0.0035	1.0294	-5.7983	-19.0430	-1.4648
-0.0894	0.0472	1.0747	-5.8594	-25.6348	-2.5635
-0.1641	0.0892	1.1113	-2.1973	-25.5737	-4.5776
-0.2009	0.1448	1.1366	3.6011	-18.3716	-5.6152
-0.1606	0.1906	1.1588	10.4370	-8.1177	-4.0283
-0.1190	0.2683	1.1813	17.2119	-0.1221	-1.4038
-0.1132	0.3676	1.2008	22.7661	2.3804	-1.2207
-0.1270	0.5038	1.2312	25.6348	0.3052	-0.7935
-0.1436	0.6378	1.2689	25.1465	-4.0283	-0.8545
-0.2213	0.7859	1.3275	21.3013	-10.2539	-3.2959
-0.3096	0.9900	1.3861	15.6860	-13.9771	-7.2632
-0.3241	1.2090	1.4324	12.3291	-14.5874	-7.5073
-0.2965	1.3633	1.4646	12.5122	-11.5967	-4.5776
-0.1809	1.3689	1.4731	14.2212	-7.0801	0.5493
-0.0151	1.3273	1.4628	16.1133	-4.8218	10.4980
0.1350	1.2562	1.4397	17.8223	-8.3008	21.6064
0.2113	1.1449	1.4225	18.2495	-16.4185	26.3062
0.1655	1.0638	1.4235	20.6909	-28.0151	25.2075
0.0332	0.9276	1.3744	25.2686	-33.8745	20.9961
-0.0400	0.6787	1.2391	33.2031	-25.5737	18.2495
-0.0266	0.3540	1.0409	39.5508	-3.2349	14.5874
0.0138	0.0256	0.8538	42.6636	25.5737	9.9487
0.1445	-0.2892	0.6503	40.8936	51.5137	6.7749
0.3679	-0.7946	0.4437	31.4331	66.2842	5.1880
0.5345	-1.4597	0.2671	13.5498	56.7017	-5.7983
0.4845	-1.7382	0.2332	-16.4795	27.2827	-31.0059
0.2559	-1.5167	0.3403	-48.5229	-10.4370	-62.0117
-0.0769	-1.3176	0.4978	-67.0776	-41.3818	-85.3882
-0.3655	-1.1703	0.6664	-73.7305	-51.2085	-97.4731
-0.5568	-1.0697	0.8208	-73.3032	-39.8560	-98.2056
-0.5471	-0.9917	0.8831	-65.0024	-15.8691	-90.2100
-0.3990	-1.0675	0.8499	-52.6123	4.0894	-82.4585
-0.3116	-1.1549	0.7369	-39.0625	7.6294	-77.7588
-0.3289	-1.1644	0.6373	-34.5459	1.2207	-73.5474
-0.3625	-1.1234	0.5946	-36.8042	-7.2632	-65.6128
-0.3762	-1.1163	0.6144	-41.6870	-10.5591	-57.1289
-0.3601	-1.0878	0.6823	-50.4761	-4.8218	-51.8799
-0.2966	-0.9701	0.7815	-58.8379	7.8125	-46.4478
-0.1672	-0.8268	0.9031	-61.0352	22.0947	-36.3770
-0.0535	-0.7029	0.9979	-49.3164	26.0620	-23.5596
0.0127	-0.6665	1.0186	-29.1748	19.5313	-11.1694
-0.0088	-0.6389	0.9979	-10.1929	7.7515	-3.9673
-0.0571	-0.5823	0.9841	1.2817	-1.0376	1.0376
-0.1025	-0.5122	0.9777	9.5215	-7.3853	5.4321
-0.1300	-0.4381	0.9818	16.3574	-10.1318	6.1646
-0.1686	-0.4021	0.9836	24.3530	-14.0991	7.2021
-0.2106	-0.3802	0.9795	26.9775	-12.5732	8.1787
-0.2474	-0.3580	0.9753	26.7944	-11.5967	8.0566
-0.2634	-0.3137	0.9886	21.9727	-5.1270	8.1787
-0.2511	-0.2417	1.0326	21.0571	-1.3428	12.3901
-0.1653	-0.2236	1.0619	25.1465	0.1221	21.2402
-0.1010	-0.2690	1.0548	31.7993	-2.1362	27.0996
-0.0820	-0.2939	1.0298	35.7666	-7.9346	29.1138
