aX	 aY 	 aZ	 gX	 gY	 gZ	
-0.6313	-0.3097	0.6810	-95.0928	12.6343	-3.4180
-0.5846	-0.2997	0.6964	-101.3184	21.6675	-2.6245
-0.5282	-0.2809	0.6764	-108.0933	26.9165	-2.6245
-0.4755	-0.2496	0.6758	-115.4785	27.4048	-4.8218
-0.4575	-0.2230	0.6965	-122.9858	23.0713	-8.7891
-0.4697	-0.1978	0.7415	-129.8218	17.5781	-14.0991
-0.5103	-0.1628	0.7965	-133.8501	14.0991	-19.0430
-0.5494	-0.1158	0.8365	-133.2397	14.2822	-23.2544
-0.5452	-0.0881	0.8342	-129.5166	17.3340	-25.2686
-0.5027	-0.0789	0.8427	-125.6714	20.3247	-24.7192
-0.4686	-0.0680	0.8579	-121.8872	22.8882	-23.9868
-0.4521	-0.0568	0.8734	-118.7744	24.9023	-24.5972
-0.4352	-0.0571	0.8577	-117.4316	26.3672	-26.8555
-0.4044	-0.0680	0.8424	-118.6523	25.6958	-29.8462
-0.3905	-0.0543	0.8588	-123.1079	23.0713	-34.1797
-0.4181	-0.0155	0.8726	-126.1597	19.9585	-38.7573
-0.4716	0.0275	0.8538	-126.7700	17.7612	-42.4194
-0.4957	0.0547	0.8530	-125.9766	18.0664	-43.5181
-0.5000	0.0920	0.8915	-124.0845	22.6440	-42.7856
-0.5143	0.1356	0.9508	-119.2627	29.7241	-41.1377
-0.5193	0.1606	0.9816	-110.5957	37.0483	-39.2456
-0.4927	0.1578	0.9888	-100.8301	42.1753	-36.6211
-0.4583	0.1436	0.9868	-92.4683	44.1284	-34.1797
-0.4332	0.1346	0.9724	-86.6699	42.5415	-31.9214
-0.4176	0.1403	0.9569	-84.0454	37.7808	-30.8838
-0.4158	0.1680	0.9535	-84.1064	30.4565	-32.2876
-0.4270	0.1959	0.9490	-83.4351	23.9258	-35.8887
-0.4441	0.2117	0.9351	-81.7871	19.8364	-39.0015
-0.4556	0.2159	0.9106	-80.4443	17.7612	-41.1377
-0.4723	0.2216	0.9031	-80.0781	17.5171	-43.2739
-0.4880	0.2429	0.9042	-79.8950	18.0664	-45.1660
-0.4897	0.2699	0.9005	-79.6509	18.9819	-48.3398
-0.4904	0.2963	0.9045	-78.6743	18.0054	-51.7578
-0.5139	0.3252	0.9077	-76.1108	16.9067	-53.0396
-0.5377	0.3458	0.9073	-71.4111	17.3340	-51.8799
-0.5514	0.3534	0.8979	-65.3687	20.2026	-49.4385
-0.5392	0.3578	0.8854	-59.0210	24.1699	-46.7529
-0.4954	0.3657	0.8793	-52.7954	28.0151	-45.7764
-0.4606	0.3710	0.8826	-45.7153	30.5176	-49.4995
-0.4404	0.3708	0.8770	-37.9028	30.8228	-55.5420
-0.4353	0.3781	0.8772	-30.0293	27.5269	-61.1572
-0.4331	0.3932	0.8713	-21.7285	21.4233	-66.5283
-0.4219	0.3951	0.8541	-13.1836	13.8550	-71.1670
-0.4060	0.3875	0.8289	-5.4932	5.9814	-74.0356
-0.4172	0.3885	0.8074	1.0986	-1.8311	-76.1719
-0.4517	0.3912	0.7935	7.2632	-9.3994	-77.7588
-0.4762	0.3871	0.7771	13.6719	-14.7705	-77.8809
-0.4792	0.3726	0.7570	19.5313	-17.4561	-77.0874
-0.4579	0.3633	0.7366	24.4751	-18.2495	-75.8667
-0.4305	0.3586	0.7183	28.0762	-19.2871	-75.6226
-0.4086	0.3608	0.7091	29.7241	-21.7896	-76.5991
-0.3960	0.3634	0.7013	30.5176	-26.3062	-79.5288
-0.3939	0.3713	0.6895	30.0293	-32.5928	-82.3975
-0.4058	0.3807	0.6815	28.3203	-40.1611	-84.9609
-0.4296	0.3950	0.6759	26.7944	-47.4854	-85.8765
-0.4655	0.4034	0.6768	25.3296	-52.7344	-83.2520
-0.4980	0.3969	0.6814	23.4985	-54.6265	-78.8574
-0.5125	0.3896	0.6704	22.2168	-52.8564	-73.9136
-0.5027	0.3898	0.6564	22.4609	-49.4995	-70.6787
-0.4911	0.3829	0.6473	24.2920	-45.9595	-67.9321
-0.4996	0.3744	0.6422	26.9775	-41.1377	-66.5283
