aX	aY	aZ	gX	gY	gZ	
0.4448	-0.0079	-1.4000	-188.5376	-93.5059	-65.9790
0.2582	0.3281	-1.0264	-240.4785	-77.2705	-79.7729
0.1195	0.6226	-0.5219	-272.0947	-58.7769	-79.8950
-2.0955	3.9541	3.9995	-195.8008	-79.5898	-71.2280
2.3054	0.8359	3.9021	365.9058	-172.4243	-4.8828
-3.2521	-3.9995	1.6243	292.9687	-230.1636	62.3169
-1.1138	0.5626	1.0642	-73.5474	-107.2388	-54.9927
-0.1174	0.6881	-0.2572	-92.5903	35.6445	-145.3247
-0.7993	-0.3506	0.1899	-13.1836	-1.2207	-70.4956
-1.3102	-0.0552	0.8395	0.0000	-76.0498	-53.5889
-1.3713	-0.2091	1.5151	8.4229	-69.7021	-29.2358
-0.6725	-0.3348	1.5826	12.5732	-4.3335	-0.6104
-0.1572	-0.3678	1.4819	5.4932	31.7993	7.3242
-0.1118	-0.2852	1.5172	-8.7280	19.4092	2.1362
-0.1558	-0.1696	1.5610	-20.2026	-3.3569	1.5259
-0.1720	-0.1740	1.5226	-22.8882	-17.2119	2.9297
-0.2104	-0.2102	1.4623	-22.0337	-20.9961	0.0000
-0.2482	-0.2174	1.3834	-20.3857	-12.8784	0.2441
-0.2113	-0.2205	1.3308	-19.7144	3.6011	3.6621
-0.1969	-0.1562	1.3405	-19.4092	16.4185	4.3945
-0.2052	-0.2089	1.3164	-16.4795	16.7236	2.0752
-0.3727	0.0247	1.4418	-15.8081	4.6387	1.4648
-0.5554	-0.0422	1.5864	-8.1177	0.3052	3.7231
-0.5209	-0.0872	1.5685	4.3335	9.7656	10.4370
-0.4049	-0.1273	1.5197	10.9863	21.9116	16.5405
-0.2844	-0.1299	1.4746	13.3667	28.8086	21.9116
-0.2380	-0.1119	1.4453	14.1602	29.7852	23.3154
-0.2263	-0.0823	1.4303	17.3340	31.7993	22.5220
-0.2068	-0.1021	1.3607	24.7803	38.2690	19.5313
-0.2225	-0.1075	1.2457	32.8369	46.1426	14.7095
-0.1976	-0.1382	1.1107	39.4897	52.3682	13.0615
-0.1682	-0.1465	0.9911	42.8467	55.1147	13.4888
-0.1731	-0.1454	0.9037	43.8232	53.8330	14.4043
-0.1602	-0.1445	0.8455	43.8232	52.9175	15.7471
-0.1357	-0.1416	0.8121	43.7012	52.8564	17.3340
-0.1058	-0.1691	0.7961	42.9077	53.3447	17.8223
-0.0720	-0.1831	0.7992	40.4053	53.5278	17.0898
-0.0511	-0.1749	0.8134	37.2314	52.8564	15.6250
-0.0437	-0.1896	0.8135	35.6445	51.7578	14.1602
-0.0844	-0.2010	0.7803	35.4614	49.3774	11.3525
-0.1311	-0.2126	0.7500	35.7666	47.1802	9.8877
-0.1445	-0.2183	0.7153	36.3159	47.1191	12.0239
-0.1123	-0.2513	0.6735	35.0952	47.6685	14.1602
-0.0721	-0.2506	0.6527	29.5410	46.3867	14.5874
-0.0378	-0.2345	0.6747	21.1792	42.5415	14.7095
-0.0044	-0.2095	0.7314	12.8784	38.1470	13.4277
-0.0223	-0.1725	0.8049	7.2632	33.1421	10.3149
-0.0375	-0.1644	0.8680	5.8594	30.4565	7.0801
-0.0529	-0.1726	0.8757	7.4463	31.4941	4.3335
-0.0734	-0.1919	0.8577	10.6812	33.3862	1.1597
-0.0844	-0.2115	0.8357	13.3667	35.5225	0.5493
-0.0671	-0.2302	0.8040	15.3198	36.2549	1.9531
-0.0508	-0.2623	0.7653	16.1743	34.6069	2.1973
-0.0522	-0.2723	0.7423	14.3433	31.0669	0.7935
-0.0408	-0.2633	0.7427	11.9629	27.0386	0.5493
-0.0122	-0.2604	0.7295	10.5591	24.0479	1.2817
-0.0032	-0.2581	0.7037	10.2539	20.2637	0.1831
-0.0072	-0.2435	0.6721	11.0474	16.7847	-1.8311
0.0110	-0.2416	0.6191	13.4277	15.0146	-2.6855
0.0348	-0.2454	0.5427	17.1509	13.9160	-3.4790
0.0707	-0.2404	0.4318	21.1792	11.7798	-3.9673
0.1122	-0.2616	0.2909	24.1089	6.3477	-4.4556
0.1285	-0.3044	0.1364	23.8037	-3.9673	-5.4932
0.1167	-0.3413	-0.0134	17.2729	-18.0054	-6.7139
0.0940	-0.3582	-0.1620	5.3101	-34.2407	-9.0332
0.0909	-0.3444	-0.3098	-9.2773	-49.0723	-11.2915
0.1256	-0.3068	-0.4828	-24.3530	-61.8896	-12.6343
0.1611	-0.2777	-0.7164	-37.1094	-74.5239	-16.9067
0.2430	-0.2716	-1.0151	-50.1709	-89.1113	-23.8037
0.2781	-0.3083	-1.3201	-68.8477	-104.1260	-30.1514
0.2051	-0.3429	-1.5793	-99.8535	-115.8447	-37.2314
0.0801	-0.3031	-1.7157	-147.0947	-117.0654	-45.2881
-0.0587	-0.1240	-1.6223	-207.5806	-106.3843	-52.3071
-0.2112	0.1638	-1.3123	-268.3105	-89.1724	-56.8237
-0.2866	0.5552	-0.7722	-315.9180	-73.1812	-58.8989
-3.9995	3.9995	3.9995	-225.9521	-34.9731	-57.4341
3.9995	-1.9938	3.8514	381.8359	-180.9692	43.9453
-3.4541	-3.3353	2.4524	133.5449	-213.9282	42.1143
-1.1000	1.5210	1.4551	-162.9028	-71.8384	-136.7798
-0.0748	0.0245	-0.4332	-61.5234	49.6826	-113.7085
-0.3855	-0.5211	-0.0684	-10.6201	-6.4697	-47.7295
-1.0251	0.0056	0.9929	-8.5449	-77.8809	-23.5596
-0.7936	-0.1064	1.6888	1.5259	-79.0405	-6.6528
-0.6803	-0.0931	1.7891	0.9155	-45.1660	5.3711
-0.6768	-0.1743	1.7428	-6.2866	-28.5034	6.3477
-0.5580	-0.1377	1.5754	-17.7612	-16.4185	9.5825
-0.4471	-0.0980	1.4272	-26.3672	-3.9673	14.1602
-0.3551	-0.0436	1.4226	-27.4658	1.2817	15.2588
-0.2039	-0.0410	1.4446	-20.6909	4.8218	17.3340
-0.0928	-0.0912	1.4326	-11.5356	10.3149	19.7144
-0.0847	-0.0963	1.3843	-5.2490	14.5264	19.5313
-0.2305	-0.0922	1.3214	-1.6479	13.6108	16.2354
-0.3610	-0.0325	1.3365	0.6714	12.5122	13.7329
-0.3829	-0.0979	1.3074	4.4556	16.7236	15.0757
-0.4576	0.0452	1.4128	7.0190	15.7471	17.8833
-0.5190	-0.0586	1.4585	14.3433	12.4512	19.3481
-0.4855	-0.0413	1.4635	21.1182	14.7705	22.9492
-0.4136	-0.0466	1.4662	24.3530	22.9492	26.6724
-0.3326	-0.0336	1.4213	28.5645	32.1045	27.8931
-0.2540	-0.0623	1.3337	33.7524	38.2080	27.0386
-0.2391	-0.0785	1.2395	36.9873	41.2598	24.7803
-0.2496	-0.0847	1.1490	38.5132	43.9453	21.9727
-0.2427	-0.1021	1.0526	39.4287	49.2554	19.5313
-0.2328	-0.0995	0.9880	38.3301	56.0303	16.7847
-0.2067	-0.0881	0.9290	36.7432	62.4390	14.0381
-0.1432	-0.0845	0.8721	36.7432	66.4063	13.1836
-0.1064	-0.0872	0.8300	37.2314	65.4297	12.8174
-0.1055	-0.0814	0.8077	37.7197	60.2417	12.5122
-0.1418	-0.1002	0.7791	38.5132	54.6265	12.8784
-0.1904	-0.1324	0.7495	37.9639	51.2695	12.4512
-0.2069	-0.1489	0.7313	34.7290	52.1851	11.7798
-0.2078	-0.1495	0.7424	30.2734	57.0068	10.9863
-0.1614	-0.1428	0.7778	25.3296	60.6079	11.9629
-0.1333	-0.1245	0.8265	22.2778	61.0352	11.8408
-0.1145	-0.1023	0.8567	22.3389	59.3872	10.3149
-0.0992	-0.0962	0.8602	25.5737	56.2744	9.8267
-0.0953	-0.1124	0.8418	29.9072	51.6968	9.3994
-0.0975	-0.1287	0.8203	32.9590	46.6919	9.5825
-0.0990	-0.1500	0.8019	34.1797	43.0908	10.1929
-0.0874	-0.1627	0.7766	34.6069	40.8325	10.0098
-0.0653	-0.2041	0.7437	34.4849	39.3677	9.4604
-0.0718	-0.2239	0.7059	31.1890	37.9639	7.6294
-0.0789	-0.2288	0.6686	26.6724	36.4380	4.7607
