aX	aY	aZ	gX	gY	gZ	
-0.5613	1.5002	1.0618	341.0034	34.3018	109.7412
-0.4338	1.5236	0.8429	475.0977	59.9365	119.4458
-0.1713	1.6481	0.7755	592.9565	92.6514	114.8071
0.1001	1.7369	0.4093	709.2285	115.5396	92.7124
0.1600	1.7677	-0.0380	804.7485	111.4502	61.3403
0.0441	1.8597	-0.2250	859.1309	93.2007	33.0811
-0.2217	1.9763	-0.2401	881.5918	84.4727	14.4653
-0.4226	1.8480	-0.6495	864.5020	88.5620	8.6060
-0.8750	0.8772	-1.1091	745.6665	112.6099	17.3340
-1.2795	-0.6062	-0.7516	511.7187	213.3179	35.1563
-0.6329	-1.3984	-0.1295	244.7510	327.6978	57.8003
0.6683	-1.1316	0.0873	35.4614	331.5430	57.7393
1.1963	-0.3403	0.1554	-127.4414	241.3940	20.9961
0.7959	0.2964	0.1434	-247.6196	100.0977	-27.2217
0.1390	0.5725	-0.0466	-310.3027	-57.8003	-54.7485
-0.3939	0.6814	-0.1110	-339.9658	-185.4858	-70.0073
-0.6986	0.7346	-0.1190	-355.5298	-247.3145	-91.0034
-0.8524	0.7855	-0.1215	-361.5112	-247.1313	-114.6240
-0.9127	0.8900	-0.0437	-369.3848	-217.1021	-130.7373
-0.9645	1.0330	0.0698	-378.5400	-168.1519	-138.0005
-1.0237	1.1342	0.2031	-381.1035	-113.7695	-133.7280
-0.9681	1.1814	0.3489	-374.0845	-52.5513	-118.5303
-0.7786	1.1858	0.4519	-355.4687	10.8643	-96.0083
-0.5286	1.1528	0.4744	-330.5054	61.2793	-69.0918
-0.3148	1.1152	0.4385	-308.2275	91.7358	-40.7715
-0.1423	1.1119	0.4246	-294.0674	99.6094	-15.9912
0.0049	1.1333	0.4161	-285.5225	87.4634	1.7090
0.0958	1.1470	0.4435	-277.0996	62.3169	12.0850
0.1106	1.1530	0.4573	-269.8975	28.0762	16.3574
0.0110	1.1676	0.4904	-257.1411	-7.5073	15.5640
-0.1199	1.1667	0.4601	-233.3374	-36.0107	8.9111
-0.2098	1.1531	0.4265	-207.7026	-57.6782	1.6479
-0.2593	1.1326	0.4104	-181.7017	-70.1294	-3.6621
-0.3030	1.1116	0.3905	-154.6631	-72.8760	-6.2866
-0.3640	1.0847	0.3605	-127.4414	-66.1621	-5.3711
-0.4060	1.0671	0.3138	-100.3418	-52.9175	-1.5869
-0.4036	1.0654	0.2686	-74.4629	-37.4146	3.6011
-0.3661	1.0663	0.2207	-51.2695	-23.0103	9.5215
-0.3102	1.0581	0.1754	-32.1045	-11.2305	14.3433
-0.2632	1.0374	0.1350	-17.2729	-3.7842	17.7002
-0.2386	1.0087	0.0857	-6.0425	1.5259	18.0054
-0.2255	0.9868	0.0488	0.3052	5.3101	15.9912
-0.2119	0.9749	0.0286	2.0752	7.0190	13.9160
-0.2163	0.9648	0.0021	1.0986	7.0190	10.6812
-0.2354	0.9541	-0.0186	-0.7935	5.9204	6.6528
-0.2629	0.9376	-0.0389	-3.8452	4.5776	2.9297
-0.2671	0.9204	-0.0599	-8.2397	2.5635	0.3662
-0.2703	0.9049	-0.0667	-14.1602	-0.3662	-1.2817
-0.2819	0.8843	-0.0852	-19.7144	-2.3193	-2.7466
-0.2709	0.8634	-0.0905	-25.6958	-2.9907	-2.6245
-0.2534	0.8633	-0.0796	-31.5552	-4.0283	-1.3428
-0.2440	0.8678	-0.0741	-36.2549	-4.4556	0.0610
-0.2390	0.8783	-0.0491	-39.6729	-4.9438	1.9531
-0.2401	0.9005	-0.0255	-41.5039	-6.5308	3.7231
-0.2236	0.9279	0.0048	-41.5649	-7.9346	5.4321
-0.1971	0.9911	0.0764	-38.0859	-9.7656	6.6528
-0.2590	1.0482	0.1559	-26.7334	-8.3008	5.8594
-0.4351	1.0796	0.2527	-5.2490	-0.1831	7.9346
-0.7251	1.1404	0.4058	27.2217	12.3291	17.7612
-0.8735	1.1868	0.7280	71.1670	32.2876	38.0859
-0.8527	1.3290	0.9674	144.6533	48.8281	62.9272
-0.7833	1.4111	1.1232	258.2397	58.5327	85.2661
-0.6322	1.5559	1.1926	392.2119	86.3647	101.9897
-0.4354	1.7701	1.0337	539.0625	120.8496	99.0601
-0.1051	1.7998	0.4532	680.5420	143.4937	76.1719
0.1379	1.7272	0.1306	774.9634	138.4888	34.6680
0.0620	1.8774	0.1366	837.4634	135.3149	-20.5078
-0.1329	2.1215	0.0013	897.0337	124.3286	-61.0962
-0.0566	2.1407	-0.3169	918.7622	92.8345	-66.1621
0.5267	1.6432	-0.4016	848.5107	37.9028	-33.2642
0.4553	0.4000	-0.4047	690.0635	-16.8457	28.0151
-0.1169	-0.8281	-0.2542	484.7412	-19.2261	83.7402
-0.4203	-1.5531	-0.1871	273.5596	-12.0239	107.1777
-0.2728	-1.5375	-0.1151	96.4966	-7.7515	74.2798
0.0469	-0.7759	-0.0381	-54.1992	-19.9585	0.4883
0.0823	-0.0099	0.1576	-164.9170	-55.8472	-60.7300
-0.0447	0.5128	0.2616	-222.0459	-97.1069	-92.8345
-0.2673	0.7969	0.3523	-234.2529	-125.9155	-108.7036
-0.4869	0.8295	0.3829	-228.2104	-138.8550	-111.9995
-0.7269	0.7146	0.4440	-215.8813	-131.4697	-101.4404
-0.9193	0.6156	0.5701	-204.1016	-109.7412	-81.8481
-0.9730	0.5819	0.6726	-193.3594	-73.8525	-62.8052
-0.9181	0.5647	0.6783	-183.3496	-27.4658	-46.7529
-0.7582	0.5139	0.6099	-179.4434	22.0947	-32.9590
-0.5031	0.4651	0.5093	-189.1479	66.2842	-22.0947
-0.2362	0.4771	0.4540	-211.8530	94.0552	-14.8315
-0.0245	0.5522	0.4238	-241.8823	99.6704	-10.4980
0.1125	0.6600	0.3945	-272.2778	87.4634	-9.5825
0.1576	0.7992	0.3938	-299.4995	62.7441	-13.7939
0.0946	0.9307	0.3661	-319.0308	35.3394	-23.9868
-0.1434	0.9902	0.3826	-327.5757	11.4746	-36.9263
-0.3917	0.9956	0.4385	-324.8291	-1.7090	-45.2881
-0.4902	0.9897	0.5037	-310.5469	-3.4180	-47.5464
-0.4493	0.9905	0.5452	-289.9170	3.9062	-45.7764
-0.3560	0.9856	0.5151	-265.4419	15.5029	-40.1611
-0.2709	0.9778	0.4708	-242.4316	25.0854	-31.3721
-0.2225	0.9672	0.4038	-222.9614	27.0386	-20.9351
-0.2037	0.9572	0.3553	-208.6182	22.3999	-11.1694
-0.1758	0.9686	0.3062	-197.2046	13.9160	-3.6621
-0.1947	0.9841	0.2992	-186.4624	5.2490	2.0142
-0.2523	1.0007	0.3313	-175.2930	-3.8452	7.0801
-0.2888	1.0050	0.3171	-162.2925	-10.7422	12.0239
-0.2946	1.0234	0.3401	-148.9258	-16.2964	15.8691
-0.3074	1.0275	0.3088	-132.2021	-20.0195	17.2119
-0.2997	1.0245	0.2676	-117.3706	-21.3013	17.0898
-0.2816	1.0188	0.2460	-105.4688	-22.2778	16.7847
-0.2728	1.0116	0.2283	-95.0928	-22.2168	16.1743
-0.2830	1.0049	0.2180	-85.5713	-21.9727	14.5874
-0.2948	0.9994	0.1991	-76.2939	-20.6909	12.8784
-0.3112	0.9979	0.1842	-67.8101	-18.9819	11.2915
-0.3252	0.9973	0.1583	-59.8755	-16.0522	10.0098
-0.3167	0.9934	0.1199	-52.0630	-11.7798	9.3384
-0.3053	0.9772	0.1074	-45.9595	-8.1787	9.2163
-0.3048	0.9594	0.1022	-40.5884	-5.3101	9.5215
-0.3018	0.9408	0.0854	-35.2173	-2.8687	10.0708
-0.2955	0.9238	0.0593	-29.9072	-2.1973	11.0474
-0.2886	0.9063	0.0394	-25.7568	-2.3804	12.1460
-0.2728	0.8898	0.0131	-23.4985	-2.9297	13.0005
-0.2462	0.8838	-0.0065	-23.3765	-3.9673	13.3057
-0.2390	0.8818	-0.0112	-25.6958	-5.5542	13.7939
-0.2412	0.8813	-0.0449	-29.0527	-6.4087	13.4888
-0.2257	0.8751	-0.0551	-34.3628	-7.8735	13.3667
-0.2301	0.8734	-0.0583	-41.5039	-9.6436	12.4512
-0.2415	0.8723	-0.0665	-47.7295	-10.4370	11.4746
-0.2466	0.8749	-0.0653	-52.9785	-11.9019	10.9863
-0.2526	0.8802	-0.0697	-56.7627	-13.9160	8.9722
-0.2561	0.8818	-0.0760	-59.3262	-15.0757	5.6763
-0.2543	0.8964	-0.0664	-61.2183	-15.5029	2.8076
-0.2505	0.9086	-0.0691	-61.8286	-15.1367	0.0000
-0.2417	0.9105	-0.0613	-61.8286	-13.7329	-2.7466
-0.2332	0.9086	-0.0551	-62.0728	-12.3291	-3.9062
