aX	aY	aZ	gX	gY	gZ	
-0.8560	-0.3610	-0.9780	-37.7808	12.2070	-15.8081
-0.7755	-0.3236	-0.8553	-55.7861	12.2070	-18.6768
-0.7460	-0.2930	-0.7717	-67.3828	2.9297	-21.6064
-0.7187	-0.3090	-0.7341	-74.5239	-11.5356	-23.9868
-0.7208	-0.3820	-0.7076	-81.9092	-27.1606	-24.9634
-0.7467	-0.4476	-0.6980	-92.8955	-39.1846	-26.7334
-0.7709	-0.5122	-0.7072	-108.6426	-47.1802	-30.2124
-0.7706	-0.5436	-0.7095	-129.3335	-50.7813	-36.6211
-0.7461	-0.5532	-0.7131	-152.7710	-52.6733	-44.3115
-0.7443	-0.5179	-0.6893	-179.2603	-55.9082	-52.4292
-0.8248	-0.3955	-0.6633	-204.8950	-60.5469	-60.3638
-0.9226	-0.2600	-0.6166	-222.5342	-59.6313	-67.5049
-0.9487	-0.1716	-0.5747	-229.7363	-49.5605	-70.9229
-0.9432	-0.1532	-0.5219	-228.5156	-36.2549	-69.0308
-0.9542	-0.1816	-0.4460	-224.1821	-24.2310	-63.5986
-0.9406	-0.2415	-0.3723	-219.1772	-14.2212	-55.6030
-0.9130	-0.2625	-0.3914	-215.8203	-10.7422	-48.2788
-0.8622	-0.3097	-0.3943	-213.8672	-15.0146	-44.1895
-0.8501	-0.2686	-0.3119	-216.0034	-22.8882	-39.7949
-0.8624	-0.2189	-0.2305	-212.7686	-31.2500	-34.4238
-0.9125	-0.2115	-0.1310	-203.0029	-40.2832	-32.2266
-0.9805	-0.1849	-0.0404	-187.2559	-42.3584	-35.2173
-0.9729	-0.2054	0.0261	-164.3677	-39.7949	-38.1470
-0.9813	-0.2568	0.0327	-142.0288	-35.9497	-40.0391
-1.0093	-0.3132	0.0436	-123.4741	-27.5879	-40.7715
-1.0148	-0.3611	0.0514	-110.5347	-15.6250	-38.3911
-0.9949	-0.3950	0.0302	-102.4780	-4.2725	-34.8511
-0.9083	-0.3995	-0.0375	-99.4873	2.3804	-32.2266
-0.8193	-0.3958	-0.1180	-100.9521	-2.3804	-31.6772
-0.8159	-0.3505	-0.1222	-105.1025	-16.4795	-30.9448
-0.8750	-0.2970	-0.0925	-105.0415	-33.2031	-24.7803
-0.9629	-0.2659	-0.0602	-99.1821	-47.2412	-15.2588
-1.0424	-0.2529	-0.0540	-88.0127	-53.2227	-4.0894
-1.0671	-0.2784	-0.0533	-74.8291	-48.9502	7.3853
-1.0607	-0.3140	-0.0472	-63.2935	-35.5225	14.9536
-0.9971	-0.3508	-0.0524	-54.8096	-18.3716	16.3574
-0.9119	-0.3977	-0.0642	-50.6592	-5.3101	12.5122
-0.8348	-0.4333	-0.0853	-51.9409	0.5493	5.0049
-0.7582	-0.4425	-0.1073	-58.5327	-1.1597	-4.1504
-0.7029	-0.4520	-0.1321	-69.0308	-10.8643	-14.7705
-0.6991	-0.4464	-0.1769	-81.5430	-26.1841	-26.7334
-0.7532	-0.4066	-0.1345	-94.1772	-41.9312	-35.2173
-0.7983	-0.3618	-0.0679	-101.6235	-53.6499	-37.0483
-0.8621	-0.3221	-0.0171	-103.5156	-60.8521	-35.4004
-0.9233	-0.2926	0.0259	-101.4404	-63.1714	-34.6069
-0.9578	-0.2429	0.0469	-95.3979	-61.3403	-34.7290
-0.9738	-0.1627	0.0923	-84.2285	-59.6313	-33.6304
-0.9845	-0.0762	0.1993	-64.0869	-56.2744	-33.8135
-1.1190	0.0316	0.3755	-28.5645	-47.7295	-35.4004
-1.2823	0.0945	0.5728	28.8696	-29.9683	-29.8462
-1.3568	0.1941	0.8185	105.1636	-3.0518	-10.9253
-1.3842	0.4135	1.0415	203.3081	28.9917	17.2729
-1.3507	0.6307	1.0701	319.5801	55.9082	54.5654
-1.1929	0.6836	0.7690	432.7393	70.1904	94.8486
-1.1646	0.5239	0.4832	514.0991	73.3032	129.8828
-1.2102	0.5508	0.2441	561.4014	80.0781	162.1704
-1.1741	0.6818	-0.0323	595.6421	87.0972	193.2373
-1.1125	0.6317	-0.4598	615.4175	98.3276	210.4492
-0.8630	0.3179	-0.9585	607.8491	113.0981	207.3364
-0.5775	-0.2177	-1.3444	565.7959	113.3423	184.3872
-0.5210	-0.6230	-1.5560	488.8306	92.0410	151.5503
-0.6616	-0.8612	-1.6819	384.3994	60.3027	122.4365
-0.9332	-0.8807	-1.7118	263.9771	42.3584	95.4590
-1.0575	-0.5542	-1.6306	149.9634	55.6641	68.8477
-0.8934	-0.0472	-1.5095	61.9507	78.4912	49.4385
-0.7146	0.2524	-1.3706	8.7891	87.3413	36.0107
-0.7050	0.2867	-1.2228	-17.3340	76.8433	27.1606
-0.7822	0.1323	-1.1073	-30.3345	55.9692	21.4844
-0.8545	-0.0836	-0.9956	-41.0156	37.4756	16.6626
-0.8934	-0.2528	-0.9100	-55.7861	28.4424	13.5498
-0.8722	-0.3842	-0.8354	-74.1577	28.5645	12.9395
-0.8215	-0.4283	-0.7507	-93.8721	33.3862	11.0474
-0.7668	-0.4238	-0.6549	-110.7178	36.1328	6.2256
-0.7216	-0.4686	-0.5675	-123.2910	34.3628	-1.4648
-0.6965	-0.4948	-0.4939	-132.6904	26.4893	-11.2915
-0.7100	-0.4954	-0.4150	-140.4419	10.1929	-23.6206
-0.7524	-0.5167	-0.3802	-147.6440	-8.6670	-34.4849
-0.7661	-0.5896	-0.3696	-157.0435	-26.7944	-42.7246
-0.7695	-0.6427	-0.3735	-171.9360	-43.8232	-51.2695
-0.8053	-0.6333	-0.3832	-192.8711	-58.5938	-59.7534
-0.8425	-0.5583	-0.4058	-217.3462	-67.1387	-68.6035
-0.9305	-0.3599	-0.4545	-237.9761	-71.3501	-77.2095
-1.0313	-0.0896	-0.3864	-246.6431	-66.1011	-83.3130
-1.0997	0.0533	-0.2367	-236.5112	-48.4009	-80.0171
-1.0983	0.0289	-0.0977	-209.5947	-22.0947	-67.9321
-0.9850	-0.1034	-0.0543	-175.3540	-0.4272	-52.7344
-0.8596	-0.2642	-0.0905	-147.2168	7.6904	-41.8701
-0.8048	-0.3712	-0.0713	-133.1787	2.9297	-35.4004
-0.8051	-0.4395	-0.0574	-130.6152	-7.8735	-30.5786
-0.8339	-0.5254	-0.0913	-136.7798	-18.0054	-29.8462
-0.8342	-0.5610	-0.1370	-152.7710	-25.5737	-33.0200
-0.8501	-0.4729	-0.1577	-175.2319	-33.2031	-40.5273
-0.9033	-0.2759	-0.1879	-192.6270	-40.3442	-52.8564
-0.9170	-0.1600	-0.1423	-196.5332	-43.9453	-66.1011
-0.9938	-0.0754	-0.0811	-185.3027	-41.8701	-71.1060
-1.1050	-0.0978	-0.0032	-160.3394	-33.5083	-65.3076
-1.2037	-0.1621	0.0840	-130.1270	-14.7705	-50.4761
-1.2118	-0.2218	0.1237	-99.6094	12.2681	-29.2358
-1.0845	-0.3043	0.1237	-74.4629	38.2690	-9.7656
-0.9165	-0.3622	0.1005	-61.0352	53.1006	2.6245
-0.7902	-0.3890	0.0859	-57.6782	50.9644	6.1035
-0.7148	-0.3810	0.0786	-61.4014	33.3862	2.2583
-0.6903	-0.3560	0.0593	-66.5894	7.6294	-4.6997
-0.6975	-0.3191	0.0106	-71.2280	-20.6299	-12.3901
-0.7513	-0.3082	-0.0261	-73.7915	-49.0112	-19.7754
-0.9164	-0.2722	-0.0007	-75.0122	-69.2139	-23.0103
-1.0774	-0.2526	0.0226	-69.7632	-72.8149	-17.7002
-1.1494	-0.2657	0.0540	-59.7534	-59.0820	-5.7373
-1.1355	-0.2726	0.0729	-48.0347	-36.0718	7.6904
-1.0432	-0.2704	0.1044	-37.5977	-14.0991	17.4561
-0.9486	-0.2399	0.1715	-29.0527	0.9766	22.0947
-0.8569	-0.2058	0.2499	-17.6392	8.6670	20.5078
-0.8313	-0.1376	0.3719	-3.5400	7.0801	12.2681
-0.8844	-0.0585	0.4929	17.0898	2.5024	0.9155
-0.9921	0.0530	0.6577	51.2085	-1.7700	-5.0049
-1.1271	0.1971	0.8501	103.0273	-1.0376	-1.9531
-1.3600	0.3639	0.9921	177.3071	9.5215	13.0005
-1.5464	0.4828	1.0157	271.0571	36.8652	42.9077
-1.5175	0.5129	0.8906	372.0093	80.0781	88.6230
-1.2357	0.5519	0.7349	460.7544	124.1455	136.9629
-0.8616	0.5835	0.5366	532.8369	150.0244	176.8799
-0.5560	0.4846	0.2284	584.2285	147.1558	204.7729
-0.3876	0.1708	-0.1185	601.5625	127.0752	211.3037
-0.3374	-0.3282	-0.5846	580.9326	108.0933	194.3359
-0.4833	-0.8036	-0.9104	521.3013	91.8579	148.3154
-0.7111	-0.9939	-1.1537	432.5562	77.2095	84.0454
-0.8932	-0.8690	-1.2673	332.8857	57.6782	23.8037
-1.0282	-0.4720	-1.2771	238.0371	42.1143	-17.8223
-1.1453	0.0088	-1.3208	166.2598	31.1890	-32.8979
-1.2314	0.2859	-1.3943	122.1313	22.4609	-24.4141
-1.2699	0.2527	-1.4338	92.1021	17.3950	-2.3193
-1.2872	0.0250	-1.4286	63.4766	21.3623	20.0195
-1.2422	-0.1532	-1.3354	29.6631	31.3721	31.7383
-1.1124	-0.2400	-1.1816	-6.9580	41.1377	32.6538
-0.9375	-0.2892	-0.9977	-40.7715	45.0439	27.4658
-0.7885	-0.3219	-0.8324	-67.2607	40.6494	18.4326
-0.6790	-0.3688	-0.6888	-85.8154	27.9541	5.3711
-0.5931	-0.3564	-0.5564	-97.9004	9.6436	-11.9629
-0.5225	-0.3563	-0.4515	-104.2480	-14.0381	-29.7852
-0.5261	-0.4044	-0.3893	-106.9946	-42.3584	-43.5791
-0.6564	-0.4825	-0.3689	-110.6567	-68.3594	-52.6733
