aX	 aY 	 aZ	 gX	 gY	 gZ	
0.6438	-0.4055	-3.2926	-601.5015	-73.5474	-108.8257
0.6360	-0.3691	-2.7235	-658.5693	-77.5757	-161.6821
0.5444	-0.3007	-2.0985	-697.9980	-94.0552	-221.4355
0.4106	-0.1206	-1.5159	-724.3042	-114.0137	-284.2407
0.3193	0.2128	-1.0183	-734.8633	-133.5449	-351.4404
0.2297	0.5310	-0.6211	-731.3843	-157.4707	-415.5884
-0.0566	0.9141	0.0377	-715.6372	-176.7578	-469.6655
-0.3333	1.0645	0.7115	-670.7153	-191.1011	-490.1123
-0.7720	1.1959	1.3940	-600.8301	-177.7344	-474.5483
-1.4644	1.5186	1.9640	-510.6201	-150.5127	-422.2412
-1.9283	1.6522	2.3422	-388.5498	-118.2251	-317.9932
-1.9957	2.0101	2.5675	-269.5923	-88.0127	-189.1479
-1.9816	2.0461	2.5635	-148.4985	-37.2314	-66.3452
-1.7318	1.8192	2.4121	-30.6396	-1.8311	51.8799
-1.4976	1.5361	2.1130	45.3491	11.7187	153.2593
-1.1705	1.2382	1.8256	108.7646	38.3911	221.7407
-0.8370	0.9978	1.5544	159.7290	65.0024	259.2163
-0.5588	0.6760	1.2495	206.5430	80.4443	275.5737
-0.3529	0.3314	0.9309	241.9434	73.3032	275.3906
-0.2637	-0.0771	0.5414	266.5405	50.4761	265.9302
-0.3391	-0.3717	0.3467	281.4941	30.5786	253.2349
-0.3887	-0.4935	0.1833	291.0156	29.4189	243.5913
-0.2725	-0.6560	-0.0029	317.7490	37.3535	243.0420
-0.1776	-0.7100	-0.0945	330.5054	59.6924	248.1079
-0.1783	-0.7726	-0.1079	337.6465	86.3647	244.0796
-0.1536	-0.7294	-0.1050	341.6138	111.8164	233.9478
-0.1558	-0.7843	-0.0885	347.5952	138.6719	222.2900
-0.1263	-0.7250	-0.0601	355.4687	164.4287	190.8569
-0.0236	-0.6248	-0.0710	354.1870	167.9077	169.6167
0.0867	-0.5973	-0.1631	367.6147	157.3486	150.5127
0.1461	-0.5872	-0.3031	394.6533	141.9678	138.1836
0.1624	-0.5690	-0.4536	422.7905	121.0327	130.3101
0.2190	-0.5638	-0.6477	445.5566	93.2617	127.1973
0.2314	-0.5648	-0.7888	455.8716	70.4346	128.4180
0.2238	-0.5463	-0.8649	455.6274	50.9644	132.0801
0.1884	-0.4835	-0.9622	451.7212	29.7852	136.2915
0.1559	-0.3369	-1.1898	449.1577	13.7329	143.3105
0.2190	-0.1938	-1.5020	449.4629	19.0430	149.9023
0.3351	-0.1010	-1.8981	444.7632	39.7949	142.8833
0.5063	-0.2335	-2.5576	422.6074	61.4624	119.7510
0.7162	-0.6478	-3.5399	354.3701	91.3696	77.8198
1.0948	-0.8979	-3.9995	211.6089	120.1782	14.4653
1.1525	-0.5923	-3.9325	6.8970	105.7129	-62.8052
0.5861	0.1932	-3.6752	-182.3730	36.1938	-124.0234
0.0266	0.4714	-3.9204	-312.5610	-61.7676	-132.2021
0.0477	-0.1521	-3.9995	-414.4287	-89.9048	-117.9810
0.2897	-0.3622	-3.8408	-520.3857	-32.1045	-130.4321
0.3541	-0.1443	-3.3597	-617.6758	43.8843	-175.9033
0.4436	0.0621	-2.8900	-687.8662	84.1675	-228.5767
0.6390	0.0433	-2.3462	-734.3140	81.9702	-272.3389
0.7183	0.0458	-1.8523	-771.1792	47.7905	-316.4062
0.6425	0.3026	-1.4447	-800.7202	1.3428	-362.9150
0.5278	0.7432	-1.1057	-823.0591	-49.4995	-401.1230
0.3767	1.0671	-0.7266	-831.6040	-108.0322	-428.5889
0.0201	1.3646	0.2241	-823.2422	-159.7900	-444.4580
-0.2197	1.3635	1.0913	-765.0757	-190.2466	-434.9365
-0.8044	1.6320	1.6869	-669.3726	-192.3828	-400.2686
-1.6028	1.7189	2.2506	-537.4756	-178.7109	-320.8618
-2.1434	2.0846	2.4102	-395.8740	-180.3589	-215.9424
-2.3495	2.3501	2.4329	-256.1646	-157.8979	-97.1680
-2.3761	2.1927	2.4668	-128.7842	-87.9517	23.5596
-2.0586	1.7723	2.2800	-11.1084	-4.3335	126.7090
-1.4579	1.5164	2.0328	72.3267	65.0024	193.9697
-0.9664	1.2854	1.7819	140.7471	121.7651	229.3701
-0.6195	0.9448	1.5455	202.3315	155.6396	245.4224
-0.3539	0.5435	1.3235	247.0703	155.1514	249.5728
-0.2124	0.2174	1.0983	270.9351	127.4414	244.2627
-0.2476	-0.0920	0.8763	287.5977	91.0034	238.1592
-0.2499	-0.1658	0.8009	299.5605	61.2793	239.1968
-0.3307	-0.3773	0.5564	324.3408	41.6260	242.1265
-0.3495	-0.4104	0.4028	346.3135	43.0298	253.0518
-0.3126	-0.4414	0.2805	373.7183	65.4297	260.4980
-0.2463	-0.4811	0.2097	404.8462	93.9331	261.4746
-0.1678	-0.4991	0.0537	440.0635	114.5020	255.6763
-0.0106	-0.4449	-0.1124	475.5249	121.5820	247.5586
0.1066	-0.3481	-0.2693	510.4370	113.7695	249.4507
0.1447	-0.2847	-0.4694	557.8613	108.2153	233.9478
0.1913	-0.0919	-0.7434	601.1353	84.8999	215.6372
0.2693	0.1177	-1.0974	642.5781	56.8237	212.7686
