aX	 aY 	 aZ	 gX	 gY	 gZ	
-0.2328	0.6162	1.1101	10.1929	49.6216	84.7778
-0.1338	0.6411	1.1346	9.7656	53.6499	86.3647
-0.1222	0.6942	1.2191	9.8877	44.1284	85.5713
-0.1635	0.7352	1.3438	13.9771	33.0811	83.3740
-0.2522	0.8008	1.4298	23.0713	27.0996	76.4160
-0.3502	0.8085	1.4690	34.0576	26.4893	69.2139
-0.4249	0.8135	1.4672	41.8091	30.3345	66.5894
-0.4664	0.8354	1.4576	47.4243	36.7432	66.8945
-0.5607	0.7252	1.4299	53.3447	41.0767	66.8945
-0.5850	0.6600	1.3353	54.9927	44.5557	59.0210
-0.4073	0.8060	1.2703	54.9316	47.7295	55.6641
-0.1584	0.7620	1.1321	56.6406	47.0581	62.1948
-0.2299	0.5924	1.0889	52.7344	34.8511	65.6128
-0.2429	0.6522	1.0077	47.8516	22.8882	59.6313
-0.1718	0.6462	1.0081	48.1567	14.7095	51.8188
-0.2242	0.6182	1.0022	54.0771	7.3853	48.7061
-0.3219	0.5780	0.9763	61.7065	3.4790	36.5601
-0.3934	0.6108	0.9352	68.6035	7.5684	31.7993
-0.4395	0.6072	0.8777	73.4253	24.6582	34.6069
-0.3787	0.4899	0.7988	78.9185	43.6401	37.5977
-0.4213	0.3907	0.7780	77.3926	63.4155	40.4663
-0.3073	0.4877	0.7524	78.0640	78.3081	41.1377
-0.1697	0.3661	0.6914	81.8481	89.5996	44.0674
-0.0729	0.2561	0.6484	83.9233	90.5762	46.2036
-0.0465	0.2003	0.5962	84.4116	81.0547	41.4429
-0.0404	0.2039	0.5422	83.1909	69.4580	32.6538
-0.0137	0.1599	0.4861	85.1440	61.4624	26.7334
-0.0371	0.1311	0.4330	87.2803	58.7769	22.7661
-0.0663	0.1809	0.3810	94.0552	54.6875	15.2588
-0.0813	0.0967	0.3475	103.5767	53.8330	13.3057
-0.0118	0.0374	0.3024	110.7178	59.0820	12.2681
0.0448	-0.0397	0.2194	115.0513	63.5986	7.6294
0.0745	-0.1000	0.1227	115.2344	63.4766	1.6479
0.1044	-0.0508	0.0149	112.7319	60.3638	-3.9673
0.1222	-0.1221	-0.1395	110.7178	53.5278	-7.9346
0.1544	-0.1665	-0.3191	105.2246	41.9312	-11.7798
0.2200	-0.2434	-0.5259	96.8628	22.2778	-14.4043
0.3832	-0.2755	-0.7615	90.3931	-2.0752	-13.1836
0.5684	-0.3503	-1.0859	92.7124	-36.1328	-9.1553
1.0529	-0.5011	-1.6112	103.3325	-89.7217	-6.3477
1.3179	-0.8062	-2.3485	115.2344	-164.2456	-0.1221
1.6034	-1.1598	-3.0898	107.4219	-251.9531	-2.2583
1.8306	-1.1626	-3.8237	77.6367	-329.2847	-9.3994
1.8994	-1.0439	-3.9995	28.9307	-376.5869	-27.1606
1.0834	-0.7012	-3.9995	-25.2686	-354.9805	-45.4102
1.7627	-0.2473	-3.8340	-90.3320	-233.5205	-84.1064
2.7646	0.0128	-3.8724	-134.3384	-127.6245	-116.4551
2.5481	0.0792	-3.1682	-188.1104	-35.0342	-150.6348
2.2625	1.0314	-2.2318	-254.8828	-20.0195	-204.0405
1.2092	1.9714	-0.8427	-289.5508	-8.6670	-245.8496
-0.0092	2.9475	0.8171	-266.2964	7.0190	-251.0376
-1.4691	2.7927	1.9915	-206.9092	15.0757	-249.4507
-3.3307	3.9865	3.1235	-187.9272	21.3013	-231.0791
-3.9995	3.4362	3.9995	-240.2954	99.9756	-122.4365
-2.6696	3.1161	3.9995	-239.8071	191.2842	-58.6548
-2.5460	2.7694	3.9995	-207.2144	145.8740	26.9775
-2.9565	1.2997	3.9995	-165.6494	-19.8364	10.6201
-2.9280	1.8336	3.9995	-94.6045	-122.4976	-77.0264
-3.3417	1.3359	3.9995	-40.0391	-164.9170	-95.7642
-3.3073	0.8026	3.5160	3.3569	-147.5830	-65.1245
-2.7018	0.3440	2.9165	15.0146	-79.5898	-27.0996
-2.0508	0.4315	2.5986	1.1597	-21.0571	5.9204
-1.1794	0.3748	2.2522	-0.8545	1.1597	24.3530
-0.3761	0.2400	1.8635	10.6812	-15.6860	35.8887
-0.0488	0.1609	1.5393	21.7896	-52.0630	41.1377
-0.0186	0.1785	1.3442	24.2920	-73.7305	37.1094
-0.1006	0.2493	1.2101	22.1558	-68.2373	35.8887
-0.1693	0.2463	1.0798	21.0571	-42.9688	39.6118
