aX	 aY 	 aZ	 gX	 gY	 gZ	
-0.6934	0.4281	-0.8357	425.5981	-69.6411	234.4360
-0.6287	0.3961	-0.7849	416.1987	-44.9219	226.8677
-0.5796	0.3275	-0.7311	405.7617	-29.6631	216.3696
-0.6094	0.2849	-0.6704	394.3481	-12.5122	205.4443
-0.6669	0.2860	-0.6792	386.1694	13.4277	191.4673
-0.6022	0.2814	-0.7528	378.5400	41.8091	173.9502
-0.4351	0.2625	-0.8905	368.1030	63.1714	156.6162
-0.2391	0.2280	-1.0388	349.5483	70.9839	139.4043
-0.0234	0.1708	-1.2235	322.0825	63.2324	123.7793
0.1466	0.0386	-1.6178	278.6255	43.2739	108.3984
0.1582	-0.3837	-2.1771	207.8857	22.9492	78.2471
-0.0529	-1.0325	-2.5345	88.3179	20.9351	28.3813
-0.3912	-1.1703	-2.3973	-96.8018	43.8843	-30.8838
-0.4646	-0.6414	-2.0171	-292.1143	84.1064	-107.6050
-0.3318	0.0558	-1.7709	-437.9272	109.6802	-199.8291
-0.1140	0.5690	-1.5624	-532.7148	94.7876	-264.0991
-0.0814	0.5640	-1.4747	-591.7969	57.7393	-305.8472
-0.1851	0.6105	-1.3645	-645.6299	35.8887	-343.6279
-0.3282	0.8840	-1.2838	-697.2656	33.1421	-386.1084
-0.4302	1.2313	-1.2562	-737.6099	44.7388	-431.8848
-0.6833	1.7205	-1.0106	-754.9438	74.5239	-474.5483
-1.1907	2.2356	-0.6748	-724.6704	120.8496	-475.8301
-1.4229	2.0032	-0.6061	-669.6167	192.2607	-397.8882
-0.9523	1.5293	-0.3707	-615.8447	234.9243	-313.6597
-0.8561	1.4083	0.2494	-555.4810	217.4683	-235.1685
-1.6934	1.5045	1.4124	-498.1079	143.9209	-135.9863
-2.3254	1.4867	2.2715	-365.4785	59.7534	-23.8037
-2.2853	1.3534	2.2854	-164.9780	1.3428	91.6138
-1.8311	1.1240	1.6788	34.7290	-21.7896	171.6309
-1.2484	0.9667	1.0752	178.1616	-29.6631	214.3555
-0.7971	0.8440	0.6426	263.3057	-47.2412	236.7554
-0.5402	0.6038	0.2943	309.3872	-75.7446	231.5063
-0.5264	0.3778	-0.0325	332.3364	-110.6567	210.3271
-0.5793	0.2659	-0.2528	341.7969	-141.9067	184.9365
-0.5804	0.2023	-0.4320	342.7124	-169.0674	164.7949
-0.6416	0.1560	-0.5590	335.3271	-188.4155	142.6392
-0.8325	0.1157	-0.6462	316.9556	-183.9600	121.0938
-1.0907	0.1266	-0.6396	295.3491	-156.4941	111.0229
-1.3094	0.1471	-0.6675	280.3345	-110.1074	117.0654
-1.3381	0.1864	-0.6837	266.6016	-45.5322	128.2349
-1.2019	0.2253	-0.6888	258.4229	19.5923	137.9395
-1.0281	0.2413	-0.6847	252.9297	68.5425	144.2261
-0.8848	0.2369	-0.6661	249.2676	94.8486	145.6299
-0.8049	0.2278	-0.6206	248.3521	101.8677	142.8833
-0.7048	0.2479	-0.5928	249.8169	94.9707	135.5591
-0.6233	0.2595	-0.5453	256.7749	76.4771	128.6011
-0.6012	0.2570	-0.5560	268.9209	54.0161	122.0093
-0.6536	0.2638	-0.4849	285.3394	39.0015	115.8447
-0.7091	0.3353	-0.4435	306.3965	37.7808	113.4644
-0.6802	0.3923	-0.5166	330.5054	42.8467	116.6382
-0.5668	0.3948	-0.6638	351.1353	48.2788	124.4507
-0.2649	0.3367	-0.9738	358.6426	46.6309	132.9956
0.0011	0.1448	-1.4779	338.4399	27.6489	137.0850
0.0553	-0.3215	-2.1500	275.9399	5.2490	125.3052
-0.0175	-0.9167	-2.4926	160.3394	1.4648	87.2803
-0.3480	-1.0862	-2.4849	-11.6577	13.1226	25.0854
-0.5237	-0.6743	-2.1194	-208.7402	38.3911	-53.5889
-0.4657	-0.1565	-1.8853	-369.8730	54.5044	-142.9443
-0.3868	0.2573	-1.6691	-491.9434	44.7998	-213.8672
-0.3788	0.5509	-1.4711	-581.6650	36.3159	-259.8267
-0.4010	0.7225	-1.3059	-646.6064	36.8042	-302.6123
-0.3866	0.9225	-1.2126	-699.3408	42.9688	-345.7642
-0.3501	1.2227	-1.1648	-748.5352	65.9790	-392.3340
-0.3086	1.6973	-1.0929	-790.8325	100.5249	-442.8711
-0.4811	2.4283	-0.9152	-800.0488	141.6626	-482.8491
-0.8468	2.6116	-0.5216	-757.1411	184.5703	-476.6235
-0.9653	2.4460	0.2759	-710.9985	229.1870	-407.3486
-1.0698	2.0278	0.8373	-619.4458	234.6191	-312.1948
-1.5923	1.7939	1.6748	-519.7144	192.6880	-188.1104
-2.0682	1.7107	2.3313	-368.5913	104.1870	-62.6831
-2.1755	1.5884	2.3092	-173.5840	9.5825	50.2930
-1.9318	1.3381	1.8601	20.4468	-40.4053	143.2495
-1.5414	1.1443	1.3422	170.5322	-51.5747	203.2471
-1.1737	1.0607	0.9008	263.2446	-62.9272	241.3330
-0.8948	0.9642	0.3916	321.8994	-75.6836	268.2495
-0.6139	0.9011	0.1499	360.9009	-78.4302	270.4468
-0.4264	0.7303	-0.2977	397.2778	-100.0977	253.7231
-0.2712	0.5453	-0.4856	418.9453	-136.7798	238.5864
-0.2694	0.4456	-0.5847	430.4199	-173.2178	215.8813
-0.4119	0.4044	-0.6873	437.0117	-196.9604	195.6177
-0.5430	0.3929	-0.6708	434.5093	-199.5239	182.5562
-0.6428	0.3990	-0.6902	428.1616	-184.2041	171.3257
-0.7930	0.3958	-0.7054	420.8984	-160.0342	164.7949
-0.9167	0.3782	-0.7830	408.8745	-122.9248	167.1143
-0.8922	0.3925	-0.8184	396.1792	-72.9980	176.2695
-0.7338	0.4304	-0.8230	388.7329	-22.8882	187.6831
-0.5983	0.4568	-0.7911	386.6577	13.7939	195.4956
-0.5325	0.5029	-0.7924	389.7095	33.4473	201.6602
-0.4906	0.5972	-0.8472	398.0103	40.1001	206.1768
-0.4032	0.7014	-0.9117	412.4146	41.6870	209.6558
-0.3138	0.7660	-1.0280	428.8940	44.3115	210.8765
-0.1796	0.7782	-1.1910	439.5752	52.7344	205.8716
0.0748	0.7267	-1.5013	434.6313	62.0117	195.0073
0.3190	0.4565	-2.0208	404.0527	55.2368	181.6406
0.2085	-0.9978	-2.6500	320.9839	32.1045	156.5552
0.2267	-0.7518	-2.6927	155.2124	-2.3193	121.5210
-0.4618	-0.7385	-2.5557	-55.6641	22.2168	-6.1035
-0.8939	-0.7086	-2.0222	-251.8921	81.9702	-111.3281
-0.7089	-0.2852	-1.7362	-435.7300	117.9199	-182.8613
-0.5048	0.2708	-1.3663	-579.8340	116.3940	-230.1636
-0.5133	0.7142	-1.1578	-673.2788	90.6372	-270.4468
-0.6204	0.8811	-1.1420	-733.0322	81.8481	-299.7437
-0.5991	1.0916	-1.1488	-782.0435	107.6660	-334.8999
-0.5215	1.3861	-1.2458	-826.2329	135.9863	-374.6948
-0.3546	1.8121	-1.3268	-866.5161	171.2036	-421.5698
-0.1482	2.4203	-1.4058	-883.3008	212.3413	-464.8437
0.0631	2.8906	-1.3105	-858.3374	242.9199	-478.0273
0.0181	3.0173	-0.0315	-808.2275	269.8975	-438.4766
-0.6910	2.2377	1.2543	-712.8906	244.0186	-350.3418
-2.1272	1.8201	2.3607	-614.5020	138.6108	-224.9756
-2.8417	2.0028	2.6947	-419.4946	22.5220	-82.5806
-2.4893	1.7239	2.5222	-166.0156	-34.1187	61.0352
-1.8142	1.4240	2.1370	49.0112	-57.1899	158.4473
-1.3818	1.2430	1.5200	198.2422	-55.7251	232.7881
-1.0006	1.0867	0.9456	288.0859	-71.7773	288.6353
-0.5773	1.0803	0.4062	340.9424	-96.9238	316.8335
-0.2610	0.8735	-0.0017	390.6860	-128.2959	325.1343
-0.2290	0.5432	-0.2874	424.8047	-140.4419	294.6777
-0.4414	0.4271	-0.4724	430.5420	-156.8604	238.4033
-0.6570	0.3866	-0.6047	424.0723	-163.7573	211.8530
-0.8182	0.4227	-0.6997	411.8652	-150.2686	187.3169
-0.9999	0.4106	-0.6279	397.5830	-121.2158	166.6870
-1.1708	0.4470	-0.5851	389.4653	-80.6274	157.2266
-1.1439	0.5587	-0.6152	395.2026	-37.9028	160.5225
-0.8783	0.6082	-0.6475	407.4097	-8.2397	171.1426
-0.6592	0.5887	-0.6570	418.5181	5.6152	182.8003
-0.5830	0.5228	-0.6470	424.1943	8.3618	193.9697
-0.5664	0.4431	-0.6274	422.3633	-3.1128	202.5757
-0.5615	0.4156	-0.6537	414.2456	-18.2495	204.7729
-0.5280	0.4349	-0.7142	406.4331	-30.0903	202.8198
-0.4795	0.4629	-0.7681	400.9399	-37.7808	198.0591
-0.4048	0.5088	-0.8212	397.8271	-37.9639	191.0400
-0.2805	0.5518	-0.8975	395.0195	-31.7383	182.2510
-0.1509	0.5630	-1.0984	387.2681	-26.1230	169.6167
-0.0609	0.5100	-1.3567	366.1499	-24.1699	153.2593
0.0476	0.4753	-1.6243	328.5522	-22.0337	134.0332
-0.0082	-0.2515	-2.1840	274.4751	-29.4800	112.0605
0.2588	-0.4594	-2.5060	174.4385	-44.7388	85.6323
-0.0508	-0.6678	-2.7231	-6.4697	-34.4849	25.5737
-0.6230	-0.9099	-2.5050	-201.1719	19.6533	-46.0815
-0.7449	-0.8103	-1.9985	-402.7710	98.5718	-118.5303
-0.4863	-0.1418	-1.6648	-564.8193	148.3154	-200.2563
-0.3813	0.4427	-1.3047	-674.5605	159.7290	-280.5786
-0.4646	0.7948	-1.0872	-745.6665	151.3672	-338.8672
-0.4979	1.0123	-1.0823	-794.7998	153.0762	-380.0659
-0.4009	1.2544	-1.1614	-838.9893	170.9595	-423.2788
-0.2250	1.6637	-1.2480	-885.6201	202.3315	-479.9805
