aX	 aY 	 aZ	 gX	 gY	 gZ	
-0.2922	0.7279	-0.0250	-53.9551	21.7896	-22.6440
-0.1705	0.6816	0.0736	-83.7402	19.4702	-20.8130
-0.0325	0.6415	0.2024	-119.6899	11.7798	-13.9160
0.1637	0.5970	0.3571	-156.8604	-3.2349	-0.9155
0.3806	0.6025	0.5104	-193.8477	-26.9165	18.0054
0.5461	0.6683	0.6339	-224.6704	-61.4624	37.1094
0.6940	0.8531	0.8219	-245.6665	-102.2339	48.4009
0.7247	1.0720	0.9264	-243.8965	-146.2402	50.6592
0.3701	1.3876	0.9480	-210.0830	-181.3354	50.1099
-0.4386	1.6970	0.9712	-132.9346	-200.8057	42.1753
-1.5287	2.0143	1.2233	-2.5024	-181.9458	39.2456
-2.1483	2.3813	1.5063	187.5610	-103.2104	48.9502
-1.6320	2.5173	0.8892	454.2236	7.8125	47.9126
-1.6802	2.1826	-0.1217	717.4072	104.7363	11.5967
-2.0115	2.1948	-0.7180	896.6675	214.3555	-15.6250
-0.8750	2.2653	-1.5383	1019.4092	303.8330	-22.8271
0.5221	1.6366	-2.3082	1029.1748	278.6255	-1.8921
-0.8059	0.2977	-2.1995	833.4351	189.7583	39.4897
-1.5970	-0.3076	-1.3051	465.3931	170.1050	31.6162
-0.1594	0.0856	-0.8580	107.7881	138.6108	-15.9912
0.3937	0.3242	-0.8251	-136.9629	7.6904	-26.3062
-0.4846	0.8154	-0.7354	-293.0298	-159.3628	-2.5635
-0.9380	0.8088	-0.6526	-358.7036	-281.5552	-1.9531
-1.6603	0.7468	-0.3513	-372.1313	-309.3872	-8.6060
-1.6158	1.0190	-0.0430	-333.9844	-238.2812	9.4604
-1.0548	1.0337	0.0651	-275.0854	-141.9678	13.4888
-0.7582	0.9558	0.0778	-222.9614	-66.4673	1.1597
-0.5869	0.9122	0.2463	-196.2280	-12.5732	-18.2495
-0.3473	0.9288	0.4465	-172.7905	28.0762	-40.4053
-0.2144	0.9131	0.5568	-148.6816	59.3872	-64.5142
-0.1661	0.8628	0.6056	-130.7983	82.7637	-80.4443
-0.1469	0.8318	0.6080	-120.6665	92.8345	-86.7310
-0.1370	0.8103	0.5682	-117.1265	97.4731	-83.9233
-0.1028	0.7843	0.5061	-117.2485	96.6187	-73.7305
-0.0706	0.7509	0.4128	-119.0796	86.9751	-59.2651
-0.0250	0.7880	0.3468	-127.5635	68.2983	-41.2598
-0.0465	0.8489	0.3004	-139.6484	43.3960	-24.6582
-0.1855	0.9063	0.2367	-149.1089	18.4937	-9.3994
-0.1656	0.9098	0.1714	-158.0811	-0.1831	3.6011
-0.1626	0.8684	0.1008	-168.7012	-15.1367	13.8550
-0.2739	0.8979	0.0378	-180.6030	-21.3013	19.4702
-0.2687	0.8837	0.0251	-192.5049	-18.1885	18.6157
-0.1986	0.8922	0.1025	-206.6040	-12.0850	16.1133
-0.0289	0.8748	0.2040	-220.5811	-8.3618	15.5640
0.1381	0.8608	0.2963	-235.4126	-15.9912	17.3340
0.2769	0.8481	0.4224	-252.5635	-33.5693	23.5596
