aX	 aY 	 aZ	 gX	 gY	 gZ	
-0.9092	0.1804	0.7535	-101.3794	-60.2417	-40.7104
-0.9602	0.2052	0.7648	-94.8486	-44.3726	-44.4336
-0.9647	0.2278	0.7504	-84.5337	-21.2402	-46.2036
-0.8842	0.2412	0.7023	-71.2280	4.8828	-45.2271
-0.7897	0.2314	0.6898	-61.6455	28.6255	-43.0298
-0.7621	0.2368	0.7516	-60.9741	41.1987	-38.5742
-0.7798	0.2612	0.8342	-64.7583	40.2222	-33.0811
-0.7552	0.2865	0.8718	-66.7114	28.1982	-23.5596
-0.6481	0.2666	0.8418	-62.6831	9.8877	-12.0239
-0.5229	0.2067	0.8119	-57.3120	-12.2681	-4.0894
-0.4506	0.1665	0.7872	-52.2461	-40.1001	-1.2817
-0.4910	0.1389	0.6941	-42.6636	-72.2656	-1.6479
-0.6395	0.1567	0.6165	-36.4380	-98.9380	-6.2866
-0.8119	0.2141	0.5829	-32.0435	-115.7227	-12.6953
-0.9243	0.3016	0.6201	-30.5786	-124.4507	-16.6016
-0.9493	0.3507	0.6064	-26.4893	-131.4087	-18.5547
-1.0154	0.3512	0.5774	-21.5454	-136.6577	-19.8364
-1.2220	0.3616	0.5802	-14.8315	-134.5825	-18.7988
-1.3983	0.3876	0.5684	0.4272	-122.1924	-11.7798
-1.3865	0.3613	0.5115	21.6675	-100.7690	-3.3569
-1.2418	0.2401	0.4994	36.0107	-77.1484	3.9673
-1.1139	0.0730	0.4642	38.1470	-58.4717	8.8501
-1.0819	-0.0525	0.4794	24.1089	-48.2788	10.8643
-1.0708	-0.0800	0.5162	-0.3052	-41.3818	9.3384
-1.0132	-0.0139	0.5132	-20.0195	-33.9966	5.4932
-0.9473	0.0845	0.4768	-32.4097	-30.2124	2.6855
-0.9275	0.1373	0.4408	-39.1846	-30.5786	3.6011
-0.9641	0.1953	0.4758	-43.1519	-25.8179	7.1411
-1.0131	0.2599	0.5400	-37.9028	-14.7095	13.4888
-0.9542	0.2542	0.5582	-28.3813	-0.0610	23.9868
-0.8219	0.1340	0.5984	-26.0620	16.6016	36.5601
-0.7971	-0.0015	0.7223	-40.5273	32.7759	40.0391
-0.8176	-0.0682	0.9054	-74.4019	45.3491	29.8462
-0.8005	-0.0149	1.0023	-117.0654	51.9409	8.4839
-0.7505	0.2075	1.0493	-156.2500	53.1616	-21.1182
-0.7026	0.4878	0.9911	-176.9409	45.2271	-48.7061
-0.5623	0.6411	0.7863	-173.8892	24.2920	-56.8848
-0.4899	0.6960	0.6718	-165.5884	4.5776	-50.0488
-0.6614	0.6985	0.6804	-149.0479	-3.6011	-44.4336
-0.8541	0.6873	0.7186	-127.6855	2.8076	-46.2036
-0.8861	0.6470	0.7852	-107.6660	16.9678	-51.7578
-0.9474	0.6808	1.0190	-98.7549	31.7383	-57.2510
-1.0818	0.8065	1.1595	-83.8013	46.0205	-56.5796
-1.1482	0.8402	1.0876	-50.7202	62.1338	-47.3022
-1.0747	0.7250	1.0140	-27.1606	77.3315	-29.1748
-0.9103	0.5892	1.0468	-23.9258	87.9517	-10.5591
-0.8370	0.5844	1.1659	-26.1230	93.0786	-2.3193
-0.8723	0.6727	1.1864	-18.2495	89.1724	0.4272
-0.8229	0.7710	1.1019	-1.4648	82.3364	9.5825
-0.6422	0.8276	1.1293	16.0522	80.5664	22.2168
-0.5521	0.7572	1.1757	37.8418	74.3408	32.7148
-0.6233	0.5853	1.1732	55.7861	56.2134	35.3394
-0.7780	0.4557	1.2291	60.6079	31.3721	26.6724
-0.9692	0.5371	1.3440	61.0962	7.2021	16.1133
-1.1525	0.7097	1.3699	70.9229	-9.3384	13.5498
-1.1969	0.8174	1.3011	94.2993	-14.5874	23.0103
-1.1179	0.8513	1.2365	120.9717	-9.7046	39.1846
-1.0381	0.8525	1.1898	141.7236	2.0752	52.3071
-1.0184	0.7784	1.1350	158.7524	13.2446	59.1431
-1.0576	0.7075	1.1062	172.1802	18.3105	62.0117
-1.1127	0.7019	1.0579	183.5937	18.3716	65.3687
-1.1438	0.6987	1.0042	194.8853	16.7847	68.4204
-1.1417	0.6923	0.9624	202.0264	17.2119	71.2891
-1.1047	0.6782	0.9230	207.2754	20.5688	74.5239
-1.0382	0.6523	0.8809	213.3179	23.0713	79.4067
-0.9861	0.6112	0.8424	220.6421	23.7427	83.4961
-1.0074	0.5931	0.8038	228.0273	22.3389	87.2192
-1.0725	0.5979	0.7639	235.2295	20.1416	92.1631
-1.1215	0.5990	0.7446	241.7603	18.6157	96.4966
-1.0925	0.6025	0.6925	248.4131	18.9819	102.9053
-1.0063	0.5853	0.6331	255.4932	20.3247	110.7178
-0.9110	0.5316	0.5675	262.5122	19.6533	115.2344
-0.8156	0.4615	0.4901	267.7612	17.0288	117.2485
-0.7550	0.3960	0.4050	272.2168	10.0098	120.1172
-0.7423	0.3430	0.3190	275.4517	0.9766	124.0845
-0.7681	0.2906	0.2909	276.6113	-8.4229	128.2349
-0.8098	0.2388	0.2744	273.1323	-17.0898	133.5449
-0.8057	0.2052	0.2797	266.0522	-22.3999	142.9443
-0.7766	0.1837	0.2910	257.8735	-24.9023	154.4800
-0.7614	0.1465	0.2965	249.2065	-24.7803	164.5508
-0.7836	0.0847	0.2902	239.8071	-20.3857	171.7529
-0.7942	0.0312	0.2529	230.7129	-11.8408	177.5513
-0.7454	-0.0105	0.2117	224.3652	-0.0610	181.0303
-0.6582	-0.0547	0.1758	220.0317	13.8550	182.6172
-0.5736	-0.0933	0.1519	216.3086	26.3672	181.5796
-0.5334	-0.1243	0.1322	212.5244	35.0952	178.3447
-0.4653	-0.1527	0.1082	207.1533	40.0391	174.1333
-0.3961	-0.1873	0.0947	200.9888	38.6963	173.5840
-0.3500	-0.2405	0.0955	191.6504	34.1797	171.7529
-0.3876	-0.3147	0.0897	180.3589	29.7241	168.9453
-0.3868	-0.3621	0.0493	167.9077	28.9917	165.7715
-0.3173	-0.3990	0.0277	157.1045	29.2358	164.3066
-0.2367	-0.4150	-0.0044	147.1558	31.0669	163.6963
-0.1544	-0.4219	-0.0374	140.5029	35.0952	162.6587
-0.0994	-0.4368	-0.0618	135.9863	35.3394	158.6914
-0.0436	-0.4547	-0.0990	131.7749	32.1045	152.1606
0.0176	-0.4929	-0.1200	128.1128	25.1465	144.8975
0.0724	-0.5188	-0.1219	122.9248	16.1743	138.8550
0.1332	-0.5374	-0.1471	116.1499	7.5684	133.7280
0.2253	-0.5544	-0.1752	109.8022	-1.8921	129.8218
0.2960	-0.5981	-0.1958	105.0415	-13.6108	126.9531
0.3265	-0.6426	-0.2261	101.4404	-27.8931	124.4507
0.3367	-0.6771	-0.2710	98.1445	-43.4570	121.9482
0.3363	-0.7061	-0.3103	95.1538	-59.3262	119.6899
0.3285	-0.7205	-0.3329	91.9800	-73.5474	117.3096
0.3383	-0.7389	-0.3502	86.6089	-83.2520	114.5020
0.3691	-0.7834	-0.3488	79.9561	-88.1348	111.9385
0.4089	-0.8435	-0.3439	72.3267	-88.4399	110.8398
0.4473	-0.9005	-0.3387	64.5142	-84.4727	109.8633
0.4885	-0.9463	-0.3390	54.8706	-79.3457	106.6284
0.6818	-1.2745	-0.2360	44.1895	-75.6226	96.5576
0.6915	-1.0789	-0.4335	23.8037	-97.9614	42.5415
0.7511	-0.9115	-0.3835	19.8364	-86.5479	44.4336
0.7422	-0.8820	-0.4360	16.9067	-93.7500	46.7529
0.7944	-0.9603	-0.4886	12.5732	-113.0371	45.9595
0.8816	-1.0474	-0.5403	10.8032	-130.2490	39.1846
0.9052	-1.0753	-0.6080	6.1646	-155.3955	17.3950
0.8569	-1.0256	-0.6851	-1.0986	-189.3311	-14.5264
0.7572	-0.9407	-0.7711	-9.1553	-224.1821	-49.4385
0.5994	-0.9224	-0.8363	-14.7705	-247.8027	-78.6743
0.3656	-1.0240	-0.8590	-22.7661	-256.2866	-99.4873
0.1287	-1.1398	-0.8641	-37.5977	-253.6621	-115.1123
-0.0354	-1.1852	-0.8331	-61.8286	-240.2954	-123.4131
-0.1188	-1.1661	-0.7715	-91.9189	-220.7642	-126.2207
-0.1278	-1.0996	-0.6978	-122.4365	-200.1343	-124.0234
-0.1049	-1.0399	-0.6018	-149.1089	-180.1147	-117.4927
-0.0918	-0.9983	-0.4799	-172.9126	-169.4336	-110.5347
